4911-Centrize
(x,y,z,r)
(6.16672, -17.08847, -6.68379, 19.35762)
(-6.16672, 17.08848, 6.68379, 19.35762)
(6.16672, 17.08848, -6.68379, 19.35762)
(-14.54853, -12.80788, -0.63830, 19.39353)
(-13.24514, -13.67078, -3.72458, 19.39578)
(-13.24514, 13.67078, -3.72458, 19.39578)
(-2.21509, 7.69829, 17.66503, 19.39649)
(-0.91169, 17.01042, 9.30027, 19.40825)
(-12.33345, -6.83539, 13.36758, 19.43010)
(-12.33345, 6.83539, 13.36758, 19.43010)
(12.33345, -6.83539, -13.36758, 19.43010)
(12.33345, 6.83539, -13.36758, 19.43010)
(7.47012, 17.95138, 0.78690, 19.45954)
(1.30340, -4.35866, -18.92174, 19.46096)
(-13.24514, 0.00000, -14.28155, 19.47810)
(5.25504, -3.41770, 18.45193, 19.48768)
(5.25504, 3.41770, 18.45193, 19.48768)
(3.95164, -16.22558, -10.13270, 19.53346)
(5.25504, -17.08847, 7.89496, 19.54384)
(5.25504, 17.08848, 7.89496, 19.54384)
(-0.91169, -17.16653, 9.30027, 19.54523)
(-19.41186, -0.07806, -2.31927, 19.55007)
(10.11836, 7.69829, 14.85442, 19.55246)
(18.50017, -0.07806, 6.34105, 19.55687)
(-18.50017, -0.07806, -6.34106, 19.55688)
(-11.03005, -4.35866, 15.55978, 19.56442)
(-2.21509, 2.47674, -19.28436, 19.56853)
(-8.38181, 11.11598, 13.79185, 19.59681)
(16.28508, -7.77635, -7.66482, 19.60676)
(13.63684, -12.80788, -5.89689, 19.61578)
(-17.19677, -0.94096, -9.42734, 19.63387)
(5.25504, 13.59272, 13.17344, 19.64477)
(10.11836, 0.86290, -16.81648, 19.64484)
(1.30340, 7.69829, 18.02766, 19.64584)
(-4.86333, -14.61174, -12.23795, 19.67034)
(-8.38181, -16.22558, -7.32209, 19.67580)
(-11.03005, 2.47674, -16.11113, 19.68158)
(5.25504, -13.74884, 13.17344, 19.75312)
(-8.38181, 12.72982, -12.60057, 19.77568)
(-11.03005, -12.80788, 10.28130, 19.78405)
(7.47012, -7.77635, 16.62235, 19.81355)
(-4.86333, 17.95138, -6.95946, 19.85794)
(16.28508, 11.11598, -2.38634, 19.86111)
(-2.21509, -4.35866, -19.28436, 19.89450)
(-14.54853, 7.69829, -11.19527, 19.90622)
(-8.38181, -2.55480, -17.87906, 19.91086)
(1.30340, -18.02943, -8.36477, 19.91805)
(1.30340, -19.64327, -3.08628, 19.92692)
(-19.41186, -3.41770, 2.95921, 19.93133)
(-19.41186, 3.41770, 2.95921, 19.93133)
(13.63684, 9.31213, -11.17538, 19.93912)
(-12.33345, -13.67078, -7.74636, 19.97524)
(-12.33345, 13.67078, -7.74636, 19.97524)
(12.33345, -13.67078, 7.74636, 19.97524)
(12.33345, 13.67078, 7.74636, 19.97524)
(1.30340, 14.53368, -13.64325, 19.97661)
(3.95164, -16.22558, 10.98124, 19.98681)
(-11.03005, -4.35866, -16.11113, 20.00571)
(-0.91169, -13.67078, 14.57875, 20.00653)
(-0.91169, 13.67078, 14.57875, 20.00653)
(-17.19677, -9.39019, -4.14885, 20.02792)
(-4.86333, -0.94096, 19.43296, 20.05436)
(-2.21509, -19.64327, -3.44891, 20.06638)
(19.80357, -2.55480, -2.02371, 20.06997)
(-8.38181, 17.95138, 3.23488, 20.07414)
(-11.03005, -12.80788, -10.83264, 20.07610)
(19.80357, -0.94096, 3.25477, 20.09130)
(11.42176, -13.67078, -9.34580, 20.11693)
(11.42176, 13.67078, -9.34580, 20.11693)
(-18.50017, 6.75733, 4.21591, 20.14179)
(18.50017, 6.75733, -4.21592, 20.14179)
(-2.21509, -18.02943, -8.72739, 20.15278)
(-0.91169, 3.33964, 19.85724, 20.15674)
(-0.91169, -3.49576, 19.85724, 20.18320)
(-11.03005, 16.14752, 5.00281, 20.18495)
(-18.50017, -6.91345, 4.21591, 20.19470)
(18.50017, -6.91345, -4.21592, 20.19470)
(-8.38181, 4.28060, -17.87906, 20.20492)
(-13.24514, -13.67078, 6.83239, 20.22388)
(-13.24514, 13.67078, 6.83239, 20.22388)
(-4.86333, 19.56521, -1.68098, 20.23055)
(13.63684, -11.19404, 9.93856, 20.24957)
(-2.21509, 14.53368, -14.00588, 20.30515)
(-11.03005, 16.14752, -5.55416, 20.32862)
(7.47012, -16.22558, -9.77007, 20.35992)
(19.80357, 4.28060, -2.02371, 20.36173)
(3.95164, 12.72982, -15.41118, 20.37568)
(5.25504, 6.75733, -18.49746, 20.38218)
(17.58848, -0.07806, 10.36283, 20.41443)
(5.25504, -6.91345, -18.49746, 20.43446)
(13.63684, 0.86290, 15.21704, 20.45157)
(-4.86333, -9.39019, -17.51643, 20.46101)
(13.63684, 14.53368, 4.66008, 20.46724)
(-2.21509, 16.14752, 12.38655, 20.47133)
(-17.19677, 5.89443, -9.42734, 20.47799)
(16.28508, -9.39019, 8.17063, 20.49729)
(0.00000, -20.50617, 0.00000, 20.50617)
(0.00000, 20.50617, 0.00000, 20.50617)
(10.11836, -5.97249, -16.81648, 20.51453)
(3.95164, 19.56521, -4.85421, 20.54206)
(-14.54853, 14.53368, -0.63830, 20.57414)
(17.58848, -0.07806, -10.75110, 20.61424)
(-17.19677, -9.39019, 6.40812, 20.61476)
(1.30340, 16.14752, 12.74917, 20.61510)
(12.33345, 10.17503, 13.02484, 20.62260)
(-12.33345, 10.17503, -13.02485, 20.62260)
(-13.24514, 10.17503, 12.11088, 20.63100)
(-13.24514, -6.83539, -14.28155, 20.64264)
(-13.24514, 6.83539, -14.28155, 20.64264)
(-6.16672, -0.07806, -19.70863, 20.65102)
(6.16672, -0.07806, 19.70864, 20.65103)
(-19.41186, 6.75733, -2.31927, 20.68480)
(18.50017, 6.75733, 6.34105, 20.69122)
(-18.50017, 6.75733, -6.34106, 20.69123)
(10.11836, -18.02943, -0.98103, 20.69793)
(12.33345, -10.33114, 13.02484, 20.70007)
(-12.33345, -10.33114, -13.02485, 20.70007)
(-13.24514, -10.33114, 12.11088, 20.70844)
(-0.91169, 17.01042, -11.81367, 20.73037)
(-19.41186, -6.91345, -2.31927, 20.73632)
(-18.50017, -6.91345, -6.34106, 20.74273)
(18.50017, -6.91345, 6.34105, 20.74273)
(-20.71526, -0.94096, 0.76701, 20.75080)
(3.95164, 19.56521, 5.70276, 20.75896)
(13.63684, 14.53368, -5.89689, 20.78376)
(11.42176, 3.33964, 17.04663, 20.78935)
(-17.19677, -0.94096, 11.68660, 20.81324)
(11.42176, -3.49576, 17.04663, 20.81500)
(-8.38181, -0.94096, 19.07034, 20.85229)
(-0.91169, -17.16653, -11.81367, 20.85867)
(16.28508, 12.72982, 2.89215, 20.87143)
(-4.86333, 5.89443, 19.43296, 20.88148)
(13.63684, -11.19404, -11.17538, 20.88443)
(11.42176, 17.01042, -4.06731, 20.88908)
(-17.19677, 11.11598, -4.14885, 20.89275)
(-0.91169, -20.50617, 4.02178, 20.91671)
(-0.91169, 20.50617, 4.02178, 20.91671)
(19.80357, 5.89443, 3.25477, 20.91696)
(-11.03005, 14.53368, 10.28130, 20.94266)
(16.28508, -2.55480, -12.94331, 20.95853)
(17.58848, -10.25308, 5.08435, 20.98407)
(17.58848, 10.25309, 5.08435, 20.98407)
(-6.16672, -10.25308, 17.24076, 20.98566)
(6.16672, -10.25308, -17.24076, 20.98566)
(-6.16672, 10.25309, 17.24076, 20.98566)
(6.16672, 10.25309, -17.24076, 20.98566)
(3.95164, 17.95138, -10.13270, 20.98902)
(-2.21509, -19.64327, 7.10807, 21.00689)
(11.42176, -17.16653, -4.06731, 21.01641)
(3.95164, 12.72982, 16.25973, 21.02481)
(-8.38181, -14.61174, -12.60057, 21.03645)
(1.30340, -19.64327, 7.47069, 21.05631)
(-18.50017, -3.41770, 9.49440, 21.07322)
(-18.50017, 3.41770, 9.49440, 21.07322)
(18.50017, -3.41770, -9.49440, 21.07322)
(18.50017, 3.41770, -9.49440, 21.07322)
(7.47012, 12.72982, -15.04856, 21.07866)
(17.58848, -10.25308, -5.47262, 21.08151)
(17.58848, 10.25309, -5.47262, 21.08151)
(10.11836, 7.69829, -16.81648, 21.08172)
(-19.41186, -0.07806, 8.23770, 21.08758)
(-17.19677, -7.77635, -9.42734, 21.09681)
(0.00000, 0.00000, -21.11394, 21.11394)
(0.00000, 0.00000, 21.11394, 21.11394)
(-8.38181, 17.95138, -7.32209, 21.12154)
(-19.41186, -3.41770, -7.59776, 21.12408)
(-19.41186, 3.41770, -7.59776, 21.12408)
(19.80357, -0.94096, -7.30220, 21.12791)
(1.30340, 9.31213, -18.92174, 21.12929)
(16.28508, -0.94096, 13.44912, 21.14162)
(13.63684, 16.14752, -0.61841, 21.14446)
(-12.33345, 17.01042, -2.46788, 21.15558)
(12.33345, 17.01042, 2.46788, 21.15558)
(7.47012, -16.22558, 11.34387, 21.16023)
(11.42176, 10.17503, -14.62428, 21.16264)
(-18.50017, -10.25308, -1.06257, 21.17808)
(18.50017, -10.25308, 1.06257, 21.17808)
(-18.50017, 10.25309, -1.06257, 21.17808)
(18.50017, 10.25309, 1.06257, 21.17808)
(-14.54853, 2.47674, 15.19716, 21.18367)
(3.95164, -2.55480, -20.68966, 21.21803)
(-11.03005, 14.53368, -10.83264, 21.21877)
(-7.07841, -17.08847, -10.40837, 21.22390)
(-7.07841, 17.08848, -10.40837, 21.22390)
(-11.03005, 9.31213, 15.55978, 21.22462)
(16.28508, 4.28060, -12.94331, 21.23809)
(11.42176, -10.33114, -14.62428, 21.23814)
(5.25504, 20.42811, 2.61648, 21.25486)
(-12.33345, -17.16653, -2.46788, 21.28131)
(12.33345, -17.16653, 2.46788, 21.28131)
(13.63684, -5.97249, 15.21704, 21.28832)
(-4.86333, 11.11598, -17.51643, 21.30827)
(10.11836, 16.14752, 9.57594, 21.32656)
(16.28508, 11.11598, 8.17063, 21.34311)
(11.42176, -13.67078, 11.76814, 21.35031)
(11.42176, 13.67078, 11.76814, 21.35031)
(-20.71526, -2.55480, -4.51148, 21.35421)
(-7.07841, -17.08847, 10.70557, 21.37122)
(-7.07841, 17.08848, 10.70557, 21.37122)
(-8.38181, 19.56521, -2.04360, 21.38290)
(-6.16672, 20.42811, 1.40531, 21.38483)
(6.16672, 20.42811, -1.40531, 21.38483)
(13.63684, 0.86290, -16.45386, 21.38779)
(5.25504, -20.58423, 2.61648, 21.40495)
(3.95164, 17.95138, 10.98124, 21.41156)
(7.47012, 19.56521, -4.49159, 21.41902)
(-17.19677, 12.72982, 1.12963, 21.42553)
(-17.19677, 11.11598, 6.40812, 21.45596)
(-14.54853, -4.35866, 15.19716, 21.48514)
(-4.86333, -7.77635, 19.43296, 21.48869)
(11.42176, 17.01042, 6.48966, 21.49247)
(3.95164, 4.28060, -20.68966, 21.49421)
(17.58848, 6.75733, 10.36283, 21.50359)
(19.80357, -7.77635, 3.25477, 21.52316)
(-2.21509, 9.31213, -19.28436, 21.52925)
(-6.16672, -20.58423, 1.40531, 21.53402)
(6.16672, -20.58423, -1.40531, 21.53402)
(-0.91169, -20.50617, -6.53519, 21.54165)
(-0.91169, 20.50617, -6.53519, 21.54165)
(-20.71526, 5.89443, 0.76701, 21.55121)
(17.58848, -6.91345, 10.36283, 21.55316)
(3.95164, -14.61174, -15.41118, 21.60145)
(-17.19677, 5.89443, 11.68660, 21.61134)
(-13.24514, 17.01042, 1.55391, 21.61487)
(11.42176, -17.16653, 6.48966, 21.61625)
(-20.71526, 4.28060, -4.51148, 21.62866)
(1.30340, 21.36907, -3.08628, 21.63010)
(-11.03005, 9.31213, -16.11113, 21.63206)
(-8.38181, 5.89443, 19.07034, 21.64894)
(17.58848, 6.75733, -10.75110, 21.69337)
(19.80357, -2.55480, 8.53326, 21.71462)
(-11.03005, -18.02943, 5.00281, 21.71982)
(-6.16672, 6.75733, -19.70863, 21.72833)
(6.16672, 6.75733, 19.70864, 21.72833)
(-20.71526, -2.55480, 6.04549, 21.73009)
(-13.24514, -17.16653, 1.55391, 21.73794)
(17.58848, -6.91345, -10.75110, 21.74251)
(5.25504, -10.25308, 18.45193, 21.75350)
(5.25504, 10.25309, 18.45193, 21.75350)
(-2.21509, 21.36907, -3.44891, 21.75865)
(7.47012, 17.95138, -9.77007, 21.76026)
(-14.54853, -12.80788, 9.91867, 21.77342)
(-6.16672, -6.91345, -19.70863, 21.77739)
(6.16672, -6.91345, 19.70864, 21.77739)
(7.47012, 19.56521, 6.06538, 21.80342)
(7.47012, -2.55480, -20.32704, 21.80638)
(13.63684, 7.69829, 15.21704, 21.83542)
(-11.03005, -18.02943, -5.55416, 21.85340)
(-13.24514, 0.00000, 17.38936, 21.85917)
(-8.38181, -9.39019, -17.87906, 21.86529)
(-0.91169, -13.67078, -17.09216, 21.90578)
(-0.91169, 13.67078, -17.09216, 21.90578)
(19.80357, 5.89443, -7.30220, 21.91455)
(16.28508, 5.89443, 13.44912, 21.92777)
(-7.07841, 13.59272, -15.68685, 21.93042)
(-2.21509, -12.80788, 17.66503, 21.93175)
(19.80357, 4.28060, 8.53326, 21.98457)
(-2.21509, -18.02943, 12.38655, 21.98622)
(-20.71526, 4.28060, 6.04549, 21.99985)
(19.80357, -9.39019, -2.02371, 22.01027)
(1.30340, -11.19404, -18.92174, 22.02357)
(-7.07841, -13.74884, -15.68685, 22.02752)
(-4.86333, 19.56521, 8.87599, 22.02800)
(16.28508, 12.72982, -7.66482, 22.04545)
(3.95164, -2.55480, 21.53821, 22.04625)
(-4.86333, -21.44713, -1.68098, 22.05577)
(16.28508, -14.61174, 2.89215, 22.06969)
(10.11836, -12.80788, 14.85442, 22.06982)
(12.33345, 0.00000, 18.30333, 22.07092)
(-12.33345, 0.00000, -18.30333, 22.07093)
(-4.86333, -16.22558, 14.15448, 22.07420)
(7.47012, 4.28060, -20.32704, 22.07521)
(-18.50017, -3.41770, -11.61954, 22.11223)
(-18.50017, 3.41770, -11.61954, 22.11223)
(18.50017, -3.41770, 11.61954, 22.11223)
(18.50017, 3.41770, 11.61954, 22.11223)
(-11.03005, -11.19404, 15.55978, 22.11505)
(-14.54853, 2.47674, -16.47375, 22.11738)
(1.30340, -18.02943, 12.74917, 22.12014)
(-20.71526, -7.77635, 0.76701, 22.14005)
(-19.41186, 6.75733, 8.23770, 22.14365)
(-7.07841, 13.59272, 15.98405, 22.14398)
(-19.41186, -10.25308, 2.95921, 22.15181)
(-19.41186, 10.25309, 2.95921, 22.15182)
(1.30340, -12.80788, 18.02766, 22.15259)
(13.63684, -5.97249, -16.45386, 22.18927)
(-19.41186, -6.91345, 8.23770, 22.19179)
(0.00000, -6.83539, -21.11394, 22.19281)
(0.00000, -6.83539, 21.11394, 22.19281)
(0.00000, 6.83539, -21.11394, 22.19281)
(0.00000, 6.83539, 21.11394, 22.19281)
(-17.19677, -7.77635, 11.68660, 22.19859)
(3.95164, -14.61174, 16.25973, 22.21479)
(-7.07841, 20.42811, -5.12988, 22.21997)
(-14.54853, 16.14752, 4.64019, 22.22462)
(7.47012, 12.72982, 16.62235, 22.22956)
(17.58848, 13.59272, -0.19413, 22.22958)
(5.25504, -17.08847, -13.21898, 22.23449)
(5.25504, 17.08848, -13.21898, 22.23450)
(-8.38181, -7.77635, 19.07034, 22.23520)
(-7.07841, -13.74884, 15.98405, 22.24016)
(7.47012, -14.61174, -15.04856, 22.26578)
(10.11836, 16.14752, -11.53800, 22.27665)
(-7.07841, 20.42811, 5.42709, 22.29047)
(3.95164, 4.28060, 21.53821, 22.31218)
(17.58848, -13.74884, -0.19413, 22.32539)
(-0.91169, 10.17503, 19.85724, 22.33097)
(3.95164, -21.44713, -4.85421, 22.34185)
(-7.07841, -20.58423, -5.12988, 22.36359)
(-14.54853, -12.80788, -11.19527, 22.38383)
(-7.07841, -3.41770, -20.96534, 22.39040)
(-7.07841, 3.41770, -20.96534, 22.39040)
(-0.91169, -10.33114, 19.85724, 22.40253)
(-14.54853, -4.35866, -16.47375, 22.40630)
(-2.21509, -11.19404, -19.28436, 22.40758)
(-7.07841, -20.58423, 5.42709, 22.43363)
(19.80357, -7.77635, -7.30220, 22.49389)
(-11.03005, -11.19404, -16.11113, 22.50638)
(16.28508, -7.77635, 13.44912, 22.50676)
(10.11836, -19.64327, 4.29746, 22.51016)
(7.47012, 17.95138, 11.34387, 22.51084)
(-12.33345, 17.01042, 8.08909, 22.51447)
(12.33345, 17.01042, -8.08910, 22.51447)
(22.45181, 0.86290, 1.48684, 22.51752)
(-14.54853, 16.14752, -5.91678, 22.52577)
(-11.03005, -19.64327, -0.27567, 22.52989)
(5.25504, 20.42811, -7.94049, 22.53829)
(3.95164, -21.44713, 5.70276, 22.54144)
(-17.19677, -14.61174, 1.12963, 22.59442)
(-12.33345, 3.33964, 18.64606, 22.60404)
(12.33345, 3.33964, -18.64606, 22.60404)
(13.63684, -18.02943, -0.61841, 22.61430)
(-12.33345, -3.49576, 18.64606, 22.62764)
(12.33345, -3.49576, -18.64606, 22.62764)
(-2.21509, 21.36907, 7.10807, 22.62893)
(-12.33345, -17.16653, 8.08909, 22.63266)
(12.33345, -17.16653, -8.08910, 22.63266)
(-0.91169, 3.33964, -22.37064, 22.63692)
(-8.38181, 11.11598, -17.87906, 22.66011)
(-0.91169, -3.49576, -22.37064, 22.66047)
(10.11836, 2.47674, 20.13291, 22.66825)
(-7.07841, -3.41770, 21.26254, 22.66893)
(-7.07841, 3.41770, 21.26254, 22.66893)
(1.30340, 21.36907, 7.47069, 22.67481)
(5.25504, -20.58423, -7.94049, 22.67989)
(13.63684, 7.69829, -16.45386, 22.71468)
(-12.33345, -13.67078, 13.36758, 22.75294)
(-12.33345, 13.67078, 13.36758, 22.75294)
(12.33345, -13.67078, -13.36758, 22.75294)
(12.33345, 13.67078, -13.36758, 22.75294)
(-17.19677, -2.55480, -14.70582, 22.77097)
(10.11836, -18.02943, 9.57594, 22.78465)
(19.80357, 11.11598, -2.02371, 22.80004)
(16.28508, -9.39019, -12.94331, 22.82342)
(-14.54853, 14.53368, 9.91867, 22.83129)
(-8.38181, -16.22558, 13.79185, 22.88535)
(-13.24514, -6.83539, 17.38936, 22.90297)
(-13.24514, 6.83539, 17.38936, 22.90297)
(11.42176, 10.17503, 17.04663, 22.90360)
(22.45181, 2.47674, -3.79164, 22.90402)
(-8.38181, 19.56521, 8.51337, 22.92443)
(-20.71526, -0.94096, -9.78996, 22.93143)
(11.42176, 0.00000, -19.90277, 22.94726)
(10.11836, -4.35866, 20.13291, 22.95023)
(10.11836, -19.64327, -6.25952, 22.96564)
(11.42176, -10.33114, 17.04663, 22.97339)
(-2.21509, 14.53368, 17.66503, 22.98234)
(-14.54853, 9.31213, 15.19716, 23.00715)
(-17.19677, 4.28060, -14.70582, 23.02854)
(3.95164, -9.39019, -20.68966, 23.06194)
(0.00000, -20.50617, -10.55697, 23.06410)
(0.00000, -20.50617, 10.55697, 23.06410)
(0.00000, 20.50617, -10.55697, 23.06410)
(0.00000, 20.50617, 10.55697, 23.06410)
(12.33345, -6.83539, 18.30333, 23.10516)
(12.33345, 6.83539, 18.30333, 23.10516)
(-12.33345, -6.83539, -18.30333, 23.10516)
(-12.33345, 6.83539, -18.30333, 23.10516)
(16.28508, -16.22558, -2.38634, 23.11207)
(10.11836, 14.53368, 14.85442, 23.11413)
(-8.38181, -21.44713, -2.04360, 23.11732)
(1.30340, 22.98291, 2.19220, 23.12398)
(7.47012, -21.44713, -4.49159, 23.15073)
(-2.21509, 22.98291, 1.82958, 23.16178)
(-2.21509, 2.47674, 22.94352, 23.18288)
(16.28508, -14.61174, -7.66482, 23.18310)
(22.45181, -4.35866, -3.79164, 23.18314)
(-18.50017, -10.25308, 9.49440, 23.18460)
(18.50017, -10.25308, -9.49440, 23.18460)
(-18.50017, 10.25309, 9.49440, 23.18460)
(18.50017, 10.25309, -9.49440, 23.18460)
(-20.71526, -9.39019, -4.51148, 23.18730)
(1.30340, 14.53368, 18.02766, 23.19317)
(-6.16672, -17.08847, -14.43015, 23.20073)
(6.16672, -17.08847, 14.43015, 23.20073)
(6.16672, 17.08848, 14.43015, 23.20073)
(-6.16672, 17.08848, -14.43015, 23.20073)
(-6.16672, 20.42811, -9.15167, 23.21829)
(6.16672, 20.42811, 9.15166, 23.21829)
(-19.41186, -10.25308, -7.59776, 23.23084)
(-19.41186, 10.25309, -7.59776, 23.23084)
(0.00000, 17.01042, -15.83545, 23.24039)
(0.00000, 17.01042, 15.83545, 23.24039)
(22.45181, -5.97249, 1.48684, 23.28014)
(7.47012, -2.55480, 21.90084, 23.28038)
(-19.41186, -0.07806, -12.87624, 23.29429)
(-4.86333, -0.94096, -22.79492, 23.32693)
(-18.50017, 13.59272, 4.21591, 23.34079)
(18.50017, 13.59272, -4.21592, 23.34079)
(-6.16672, -0.07806, 22.51924, 23.34847)
(6.16672, -0.07806, -22.51925, 23.34847)
(0.00000, -17.16653, -15.83545, 23.35490)
(0.00000, -17.16653, 15.83545, 23.35490)
(13.63684, 16.14752, 9.93856, 23.35553)
(6.16672, -20.58423, 9.15166, 23.35577)
(-6.16672, -20.58423, -9.15167, 23.35577)
(7.47012, -14.61174, 16.62235, 23.35826)
(-13.24514, 17.01042, -9.00306, 23.36328)
(-4.86333, 17.95138, 14.15448, 23.37206)
(-17.19677, 12.72982, -9.42734, 23.38059)
(3.95164, -23.06096, 0.42427, 23.40093)
(-14.54853, 14.53368, -11.19527, 23.41413)
(-18.50017, -13.74884, 4.21591, 23.43205)
(18.50017, -13.74884, -4.21592, 23.43205)
(10.11836, -12.80788, -16.81648, 23.43538)
(-2.21509, -4.35866, 22.94352, 23.45868)
(1.30340, 2.47674, 23.30614, 23.47359)
(-13.24514, -17.16653, -9.00306, 23.47719)
(11.42176, -20.50617, 1.21117, 23.50376)
(11.42176, 20.50617, 1.21117, 23.50376)
(7.47012, -21.44713, 6.06538, 23.50683)
(-23.36349, 0.86290, 2.53494, 23.51645)
(19.80357, -9.39019, 8.53326, 23.51964)
(7.47012, 4.28060, 21.90084, 23.53238)
(-20.71526, -9.39019, 6.04549, 23.53392)
(5.25504, 13.59272, -18.49746, 23.54854)
(22.45181, 2.47674, 6.76533, 23.57939)
(-4.86333, 19.56521, -12.23795, 23.58425)
(16.28508, 11.11598, -12.94331, 23.58597)
(-11.03005, 0.86290, 20.83827, 23.59322)
(19.80357, -2.55480, -12.58068, 23.60046)
(7.47012, -9.39019, -20.32704, 23.60438)
(-20.71526, -0.94096, 11.32398, 23.62710)
(-14.54853, -18.02943, 4.64019, 23.62735)
(5.25504, -13.74884, -18.49746, 23.63900)
(-23.36349, 2.47674, -2.74355, 23.65405)
(-20.71526, 5.89443, -9.78996, 23.65818)
(-18.50017, -0.07806, 14.77288, 23.67489)
(18.50017, -0.07806, -14.77288, 23.67489)
(10.11836, -18.02943, -11.53800, 23.67630)
(-4.86333, -21.44713, 8.87599, 23.71528)
(-4.86333, 12.72982, 19.43296, 23.73479)
(1.30340, -4.35866, 23.30614, 23.74601)
(19.80357, 12.72982, 3.25477, 23.76601)
(22.45181, 7.69829, 1.48684, 23.78146)
(17.58848, -3.41770, 15.64132, 23.78416)
(17.58848, 3.41770, 15.64132, 23.78416)
(-13.24514, -13.67078, -14.28155, 23.79677)
(-13.24514, 13.67078, -14.28155, 23.79677)
(23.75520, 0.00000, -1.59944, 23.80899)
(-19.41186, 13.59272, -2.31927, 23.81095)
(-18.50017, 13.59272, -6.34106, 23.81653)
(18.50017, 13.59272, 6.34105, 23.81653)
(3.95164, 11.11598, -20.68966, 23.81686)
(3.95164, -9.39019, 21.53821, 23.82615)
(-14.54853, -11.19404, 15.19716, 23.83107)
(-4.86333, -23.06096, 3.59751, 23.84118)
(19.80357, 4.28060, -12.58068, 23.84907)
(22.45181, -4.35866, 6.76533, 23.85060)
(-13.24514, 3.33964, -19.56003, 23.85753)
(-14.54853, 9.31213, -16.47375, 23.86965)
(-13.24514, -3.49576, -19.56003, 23.87988)
(-0.91169, 23.84581, -1.25670, 23.89630)
(-19.41186, -3.41770, 13.51618, 23.89954)
(-19.41186, 3.41770, 13.51618, 23.89954)
(-19.41186, -13.74884, -2.31927, 23.90042)
(-18.50017, -13.74884, -6.34106, 23.90598)
(18.50017, -13.74884, 6.34105, 23.90598)
(13.63684, 16.14752, -11.17538, 23.90805)
(-14.54853, -18.02943, -5.91678, 23.91085)
(-23.36349, -4.35866, -2.74355, 23.92442)
(-20.71526, 11.11598, -4.51148, 23.93826)
(11.42176, -6.83539, -19.90277, 23.94367)
(11.42176, 6.83539, -19.90277, 23.94367)
(1.30340, -19.64327, -13.64325, 23.95194)
(-17.19677, -16.22558, -4.14885, 24.00440)
(10.11836, 21.36907, 4.29746, 24.03095)
(17.58848, -3.41770, -16.02959, 24.04128)
(17.58848, 3.41770, -16.02959, 24.04128)
(-4.86333, 5.89443, -22.79492, 24.04173)
(-11.03005, 21.36907, -0.27567, 24.04943)
(-0.91169, -24.00192, -1.25670, 24.05209)
(-11.03005, 0.86290, -21.38961, 24.08157)
(-12.33345, -20.50617, 2.81061, 24.09391)
(-12.33345, 20.50617, 2.81061, 24.09391)
(12.33345, -20.50617, -2.81061, 24.09391)
(12.33345, 20.50617, -2.81061, 24.09391)
(13.63684, -12.80788, 15.21704, 24.11563)
(18.50017, -10.25308, 11.61954, 24.13288)
(-18.50017, -10.25308, -11.61954, 24.13288)
(-18.50017, 10.25309, -11.61954, 24.13288)
(18.50017, 10.25309, 11.61954, 24.13288)
(-8.38181, 17.95138, 13.79185, 24.13963)
(19.80357, -0.94096, 13.81174, 24.16259)
(-20.71526, -7.77635, -9.78996, 24.19580)
(-2.21509, -19.64327, -14.00588, 24.22662)
(22.45181, 0.86290, -9.07013, 24.23005)
(-23.36349, -5.97249, 2.53494, 24.24767)
(1.30340, 0.86290, -24.20022, 24.25065)
(7.47012, -23.06096, 0.78690, 24.25345)
(-19.41186, 6.75733, -12.87624, 24.25447)
(19.80357, 11.11598, 8.53326, 24.26031)
(23.75520, 3.33964, 3.67905, 24.26929)
(-20.71526, 11.11598, 6.04549, 24.27416)
(23.75520, -3.49576, 3.67905, 24.29126)
(-17.19677, -2.55480, 16.96509, 24.29136)
(-19.41186, -6.91345, -12.87624, 24.29843)
(5.25504, -0.07806, 23.73042, 24.30544)
(-6.16672, 6.75733, 22.51924, 24.30651)
(6.16672, 6.75733, -22.51925, 24.30651)
(-11.03005, -5.97249, 20.83827, 24.32213)
(-20.71526, 12.72982, 0.76701, 24.32609)
(-20.71526, 5.89443, 11.32398, 24.33308)
(7.47012, 11.11598, -20.32704, 24.34248)
(-6.16672, -6.91345, 22.51924, 24.35037)
(6.16672, -6.91345, -22.51925, 24.35037)
(16.28508, 17.95138, -2.38634, 24.35468)
(13.63684, -19.64327, 4.66008, 24.36263)
(-4.86333, -16.22558, -17.51643, 24.36692)
(-17.19677, 12.72982, 11.68660, 24.37938)
(10.11836, 9.31213, 20.13291, 24.38095)
(-7.07841, -10.25308, -20.96534, 24.38801)
(-7.07841, 10.25309, -20.96534, 24.38801)
(16.28508, -16.22558, 8.17063, 24.39739)
(-8.38181, 12.72982, 19.07034, 24.41272)
(10.11836, 14.53368, -16.81648, 24.42137)
(0.00000, 23.84581, 5.27848, 24.42304)
(0.00000, 23.84581, -5.27849, 24.42304)
(10.11836, 2.47674, -22.09497, 24.42751)
(-14.54853, -19.64327, -0.63830, 24.45251)
(-17.19677, -14.61174, -9.42734, 24.45622)
(16.28508, -0.94096, -18.22179, 24.45655)
(10.11836, 21.36907, -6.25952, 24.45812)
(-6.16672, 20.42811, 11.96227, 24.46287)
(6.16672, 20.42811, -11.96227, 24.46287)
(1.30340, 22.98291, -8.36477, 24.49249)
(-17.19677, -16.22558, 6.40812, 24.49617)
(-17.19677, -9.39019, -14.70582, 24.49828)
