6121-Centrize
(x,y,z,r)
(-10.77980, 7.00122, -6.15519, 14.25158)
(12.60528, 6.16279, 2.49862, 14.25188)
(-6.91080, 5.23646, -11.32057, 14.25956)
(-9.45556, -9.50864, 4.88154, 14.27065)
(-0.72200, -8.94725, 11.10081, 14.27595)
(-6.88872, 0.30800, 12.50612, 14.28119)
(3.24666, 12.99818, -4.94661, 14.28154)
(-13.05545, 4.72353, 3.35446, 14.28316)
(2.87789, -2.54830, -13.76463, 14.29129)
(-8.07088, -11.85202, 0.06366, 14.33923)
(11.61145, 3.72570, -7.54525, 14.34006)
(-2.92007, -10.92569, -8.81979, 14.34176)
(4.24049, -8.94725, 10.37575, 14.34194)
(4.26256, 13.46586, 2.53153, 14.34947)
(-8.09296, 11.55892, 2.62939, 14.35334)
(12.97405, 4.16214, -4.51881, 14.35510)
(8.13157, -8.80508, 7.92311, 14.36758)
(-0.74408, 6.63047, -12.72588, 14.36888)
(0.64060, -2.54830, 14.12725, 14.36953)
(-14.25968, 1.30583, -1.24379, 14.37327)
(-5.89489, 12.53952, -3.84244, 14.37893)
(1.55364, 1.44801, -14.24428, 14.40174)
(-12.06162, -7.50799, -2.43713, 14.41500)
(-5.52612, 7.70478, -10.85987, 14.41660)
(11.61145, -2.11186, 8.29021, 14.42266)
(14.29816, 1.44801, 1.23925, 14.42463)
(-8.09296, -8.94725, -7.92758, 14.43592)
(-3.28884, 0.86939, 14.03310, 14.43954)
(9.04461, 0.86939, 11.22249, 14.43970)
(-2.92007, -1.13126, -14.09817, 14.44177)
(11.58937, -7.04032, -4.97952, 14.44559)
(5.42265, 10.04816, -8.85270, 14.44787)
(6.80732, 0.74444, 12.72194, 14.44790)
(-4.61296, -1.96969, 13.55353, 14.45189)
(5.44473, -13.36278, -0.86146, 14.45514)
(9.41338, -10.92569, -1.07343, 14.46149)
(11.58937, 8.65415, 0.29897, 14.46711)
(-13.07752, 1.81876, 5.92019, 14.46990)
(11.58937, 6.63047, 5.57745, 14.47013)
(-5.89489, 9.58048, -9.12092, 14.48194)
(-9.08679, -7.50799, 8.42097, 14.48629)
(8.13157, 11.70109, -2.63386, 14.49052)
(-12.06162, 2.28644, -7.71562, 14.49969)
(-4.20188, -8.80508, 10.73372, 14.50510)
(3.24666, 12.99818, 5.61036, 14.52479)
(-9.45556, 4.28709, 10.15992, 14.52621)
(5.44473, 7.14339, -11.41843, 14.52768)
(13.88709, 1.44801, 4.05905, 14.54042)
(-6.88872, -12.36495, -3.32933, 14.54066)
(-12.06162, -0.67260, 8.11984, 14.55564)
(12.97405, -2.67325, 6.03816, 14.55787)
(-10.77980, 1.44801, 9.68027, 14.56051)
(-9.45556, -9.50864, -5.67543, 14.56133)
(-0.74408, -7.04032, -12.72588, 14.56254)
(3.24666, 9.12183, 10.88895, 14.57113)
(-0.74408, -5.01663, 13.66654, 14.57720)
(-9.45556, 11.12248, -0.39705, 14.60393)
(4.24049, -8.94725, -10.73819, 14.60629)
(6.43855, 12.53952, 3.90393, 14.62652)
(-6.91080, -8.43432, 9.79336, 14.65629)
(11.58937, -7.04032, 5.57745, 14.66245)
(-2.92007, 12.53952, 7.01577, 14.66245)
(-14.23761, 3.21277, 1.46896, 14.66933)
(9.04461, -5.96600, -9.89145, 14.67102)
(-4.61296, 11.70109, -7.56041, 14.67497)
(-13.07752, 6.63047, 0.64170, 14.67639)
(-9.45556, -2.54830, -10.95402, 14.69326)
(2.87789, 4.28709, -13.76463, 14.70124)
(-1.90416, -1.59894, 14.49381, 14.70554)
(4.26256, -13.87571, 2.53153, 14.73477)
(5.42265, -10.45801, -8.85270, 14.73585)
(6.43855, 9.58048, 9.18241, 14.74982)
(-13.07752, -5.01663, -4.63679, 14.75425)
(-14.23761, -3.62262, 1.46896, 14.76451)
(6.80732, -12.92634, 2.16498, 14.76878)
(0.64060, 4.28709, 14.12725, 14.77731)
(-1.92624, 1.30583, -14.61137, 14.79553)
(1.96472, 1.44801, 14.60682, 14.80933)
(4.26256, -11.85202, 7.81002, 14.82013)
(-14.25968, 0.30800, 4.03469, 14.82269)
(-14.23761, -1.59894, -3.80952, 14.82493)
(6.80732, -12.80139, -3.11351, 14.82933)
(11.61145, -8.94725, -2.26677, 14.83298)
(5.44473, -12.36495, -6.13994, 14.84035)
(4.26256, -5.01663, -13.30392, 14.84353)
(-9.08679, 9.12183, -7.41438, 14.85767)
(14.29816, 0.16583, -4.03924, 14.85868)
(-13.07752, -7.04032, 0.64170, 14.86605)
(-3.28884, 7.57983, -12.35922, 14.86676)
(12.60528, -7.50799, 2.49862, 14.88308)
(10.40721, 8.14122, -6.86501, 14.89019)
(-3.28884, 14.41522, -1.80225, 14.89507)
(-9.08679, -11.38434, 3.14259, 14.90131)
(12.97405, 4.16214, 6.03816, 14.90331)
(-5.52612, -12.92634, 4.97559, 14.91257)
(-10.36873, 8.28340, 6.86047, 14.93959)
(5.42265, 12.07185, 6.98276, 14.96307)
(12.60528, -0.67260, -8.05835, 14.97606)
(12.60528, 2.28644, 7.77711, 14.98680)
(-3.28884, -12.80139, -7.08084, 14.99434)
(10.42929, 5.23646, -9.43074, 15.00431)
(-12.06162, -4.54895, -7.71562, 15.02352)
(5.44473, 13.97878, -0.86146, 15.02643)
(11.61145, 4.72353, 8.29021, 15.02880)
(-13.05545, -2.11186, -7.20252, 15.05925)
(-8.09296, -9.94508, 7.90787, 15.06437)
(10.42929, 10.04816, -4.15226, 15.06575)
(-9.45556, 4.28709, -10.95402, 15.09229)
(-11.69285, -9.50864, 1.10241, 15.11133)
(-4.61296, 4.86570, 13.55353, 15.12126)
(-5.52612, -12.92634, -5.58138, 15.12548)
(-6.88872, -13.36278, 1.94915, 15.15973)
(8.13157, -10.08726, -7.91234, 15.18158)
(-13.07752, -5.01663, 5.92019, 15.20647)
(10.40721, -6.52739, 8.97044, 15.21137)
(9.41338, 2.74509, -11.63040, 15.21228)
(5.42265, -1.59894, -14.13118, 15.22012)
(-10.36873, -6.66956, -8.97499, 15.24939)
(-11.69285, -2.67325, -9.45456, 15.27278)
(0.27183, -14.34338, -5.24774, 15.27564)
(4.26256, 6.63047, 13.08850, 15.27879)
(6.80732, 0.86939, -13.67048, 15.29632)
(0.27183, -14.34338, 5.30923, 15.29688)
(-9.45556, 10.99753, 4.88154, 15.30303)
(-3.28884, 14.54017, 3.47613, 15.30740)
(1.55364, -5.38738, -14.24428, 15.30807)
(-0.72200, 11.55892, -10.01312, 15.30988)
(-15.25351, -1.13126, -0.73059, 15.31284)
(14.29816, -5.38738, 1.23925, 15.32962)
(10.42929, -10.45801, -4.15226, 15.34214)
(-14.25968, -5.52956, -1.24379, 15.34476)
(-12.06162, 9.12183, 2.84135, 15.38713)
(-5.89489, 12.53952, 6.71454, 15.39722)
(-10.36873, 7.00122, -8.97499, 15.39734)
(13.88709, 1.44801, -6.49792, 15.40036)
(8.13157, 10.41891, -7.91234, 15.40393)
(-5.89489, -10.92569, -9.12092, 15.40492)
(13.88709, -5.38738, 4.05905, 15.43862)
(13.88709, -6.66956, -1.21944, 15.45385)
(-10.77980, -5.38738, 9.68027, 15.45754)
(9.04461, 7.70478, -9.89145, 15.45993)
(4.26256, -7.04032, 13.08850, 15.46106)
(15.21133, -2.67325, -0.73968, 15.46215)
(-8.09296, 10.56109, 7.90787, 15.47795)
(10.40721, 7.14339, 8.97044, 15.48570)
(-2.92007, 5.70413, -14.09817, 15.48619)
(12.60528, -4.54895, 7.77711, 15.49417)
(-2.92007, -14.80204, -3.54120, 15.49733)
(0.27183, -11.38434, -10.52623, 15.50737)
(9.41338, -4.09030, -11.63040, 15.51156)
(3.24666, -14.34338, -4.94661, 15.51587)
(-1.90416, 5.23646, 14.49381, 15.52794)
(0.64060, -9.50864, -12.26517, 15.53252)
(0.27183, -11.38434, 10.58771, 15.54917)
(-6.88872, 1.30583, -13.88630, 15.55600)
(-5.52612, 14.54017, -0.30290, 15.55784)
(-11.69285, -9.38369, -4.17608, 15.56329)
(-9.45556, 10.99753, -5.67543, 15.57446)
(11.61145, -9.94508, 3.01172, 15.58207)
(11.58937, 1.81876, -10.25801, 15.58358)
(6.43855, 12.53952, -6.65305, 15.58710)
(-3.28884, -5.96600, 14.03310, 15.59928)
(9.04461, -5.96600, 11.22249, 15.59943)
(13.88709, 7.00122, -1.21944, 15.59985)
(-5.89489, -1.13126, -14.39940, 15.60040)
(-11.69285, 4.16214, -9.45456, 15.60240)
(-8.09296, -2.11186, 13.18636, 15.61525)
(8.13157, -1.96969, -13.19083, 15.62050)
(-0.72200, -3.10969, -15.29161, 15.62129)
(-9.08679, -0.67260, -12.69297, 15.62477)
(-1.92624, 14.97661, -4.05440, 15.63482)
(1.55364, 15.11879, -3.68731, 15.63931)
(-13.05545, 4.72353, -7.20252, 15.64074)
(-14.23761, 5.23646, -3.80952, 15.64105)
(7.72049, -8.80508, -10.37102, 15.64268)
(3.24666, -11.38434, -10.22499, 15.64271)
(6.43855, -10.92569, 9.18241, 15.65702)
(6.80732, -6.09095, 12.72194, 15.66165)
(-15.62228, 0.74444, 1.00836, 15.67248)
(-14.25968, 0.30800, -6.52228, 15.68354)
(9.04461, -12.80139, 0.66552, 15.68832)
(-1.90416, 10.04816, -11.89862, 15.68976)
(1.96472, -5.38738, 14.60682, 15.69214)
(-6.88872, -6.52739, 12.50612, 15.69918)
(-6.88872, 13.97878, 1.94915, 15.70541)
(14.29816, 0.16583, 6.51773, 15.71451)
(-6.91080, -8.43432, -11.32057, 15.71790)
(3.24666, -14.34338, 5.61036, 15.74006)
(-1.92624, -5.52956, -14.61137, 15.74098)
(10.42929, -1.59894, 11.68320, 15.74242)
(-0.72200, 3.72570, -15.29161, 15.75549)
(1.96472, 15.11879, 4.04986, 15.77464)
(-10.77980, 1.44801, -11.43367, 15.78067)
(15.21133, 4.16214, -0.73968, 15.78782)
(-12.06162, 6.16279, 8.11984, 15.79222)
(-8.09296, -3.10969, -13.20607, 15.79767)
(12.60528, 9.12183, -2.77987, 15.80596)
(-0.72200, -15.78264, 0.54385, 15.80851)
(-8.07088, 8.65415, -10.49331, 15.81591)
(-0.74408, 15.48954, 3.10958, 15.81610)
(0.27183, -0.67260, -15.80471, 15.82135)
(10.42929, 10.04816, 6.40471, 15.83527)
(-14.23761, -1.59894, 6.74745, 15.83648)
(8.13157, -3.25187, 13.20160, 15.84232)
(15.58010, -0.67260, 2.79975, 15.84395)
(3.24666, -0.67260, -15.50358, 15.85415)
(-2.92007, 9.58048, 12.29415, 15.85745)
(6.43855, -1.13126, 14.46089, 15.86985)
(-0.74408, 13.46586, 8.38806, 15.88214)
(0.27183, -0.67260, 15.86620, 15.88278)
(-1.90416, -15.26971, 3.93684, 15.88360)
(7.72049, -8.80508, 10.74292, 15.89168)
(-6.88872, -12.36495, 7.22763, 15.89293)
(-8.07088, 8.65415, 10.62063, 15.90067)
(8.13157, 3.58352, 13.20160, 15.91371)
(-8.09296, 3.72570, -13.20607, 15.93038)
(15.58010, 2.28644, -2.47863, 15.94086)
(-3.28884, -12.92634, 8.75472, 15.95468)
(-1.90416, -10.45801, -11.89862, 15.95534)
(-13.05545, -3.10969, 8.63294, 15.95752)
(0.27183, 15.95722, 0.03074, 15.95956)
(-6.88872, 7.14339, 12.50612, 15.96514)
(-10.36873, 0.16583, 12.13895, 15.96534)
(11.61145, 10.56109, 3.01172, 15.98226)
(11.58937, 1.81876, 10.85593, 15.98351)
(5.44473, 1.30583, 14.97399, 15.98658)
(10.42929, 12.07185, 1.12623, 15.99274)
(10.40721, 0.30800, -12.14350, 15.99592)
(-9.08679, 12.99818, -2.13600, 16.00265)
(5.42265, 5.23646, -14.13118, 16.01612)
(12.97405, -9.38369, 0.75967, 16.02987)
(-0.72200, 11.55892, 11.10081, 16.04238)
(2.87789, -9.50864, 12.62790, 16.06737)
(15.21133, -2.54830, 4.53870, 16.07726)
(3.24666, -11.38434, 10.88895, 16.08457)
(6.80732, 14.41522, 2.16498, 16.08805)
(-13.05545, 3.72570, 8.63294, 16.08891)
(-11.69285, 10.99753, 1.10241, 16.08986)
(10.42929, -10.45801, 6.40471, 16.09846)
(4.24049, 11.55892, 10.37575, 16.10113)
(-15.25351, 2.74509, 4.54779, 16.15202)
(-8.09296, 4.72353, 13.18636, 16.17677)
(-13.05545, -8.94725, 3.35446, 16.17870)
(12.60528, 6.16279, -8.05835, 16.18054)
(-8.09296, 11.55892, -7.92758, 16.18490)
(-0.74408, 8.65415, 13.66654, 16.19328)
(-14.25968, -6.52739, 4.03469, 16.19333)
(-4.20188, -15.64047, 0.17675, 16.19603)
(-4.20188, 11.70109, -10.38022, 16.19630)
(-15.62228, 0.86939, -4.27023, 16.21871)
(-5.52612, 14.41522, 4.97559, 16.22015)
(-0.74408, -13.87571, 8.38806, 16.23109)
(9.41338, 12.53952, 4.20516, 16.23375)
(8.13157, 4.86570, -13.19083, 16.24178)
(4.26256, 13.46586, -8.02544, 16.24520)
(13.88709, -5.38738, -6.49792, 16.25110)
(11.58937, -5.01663, -10.25801, 16.26981)
(1.55364, -13.50495, -8.96580, 16.28444)
(14.29816, -6.66956, -4.03924, 16.28607)
(3.24666, 15.95722, 0.33198, 16.28753)
(-11.69285, -9.38369, 6.38089, 16.29393)
(6.80732, -12.80139, 7.44346, 16.29786)
(4.26256, 15.48954, -2.74695, 16.29850)
(6.80732, 7.57983, 12.72194, 16.29851)
(-15.25351, 5.70413, -0.73059, 16.30155)
(8.13157, 11.70109, 7.92311, 16.30379)
(-10.77980, -12.22277, -0.87670, 16.32081)
(4.24049, 11.55892, -10.73819, 16.33705)
(4.24049, -15.78264, -0.18122, 16.34339)
(-3.28884, 7.70478, 14.03310, 16.34344)
(9.04461, 7.70478, 11.22249, 16.34359)
(-9.08679, -11.38434, -7.41438, 16.34460)
(-13.07752, 8.65415, -4.63679, 16.35285)
(6.80732, 14.54017, -3.11351, 16.35391)
(-12.06162, -7.50799, 8.11984, 16.36412)
(-5.89489, -14.80204, -3.84244, 16.38946)
(6.80732, -5.96600, -13.67048, 16.39557)
(10.42929, -8.43432, -9.43074, 16.39655)
(-13.07752, -0.20493, -9.91527, 16.41268)
(-1.92624, -13.36278, -9.33289, 16.41271)
(-5.52612, 14.41522, -5.58138, 16.41611)
(15.58010, -4.54895, -2.47863, 16.41877)
(14.29816, 7.00122, -4.03924, 16.42468)
(-4.20188, 11.70109, 10.73372, 16.42511)
(4.26256, 8.65415, -13.30392, 16.43344)
(-15.25351, -4.09030, 4.54779, 16.43419)
(9.04461, -12.92634, -4.61286, 16.43696)
(-1.92624, 14.97661, 6.50257, 16.44058)
(9.41338, 9.58048, 9.48354, 16.44187)
(15.21133, 4.28709, 4.53870, 16.44274)
(-5.89489, 9.58048, 11.99302, 16.44287)
(0.64060, -16.34403, -1.70820, 16.44554)
(-10.36873, -12.22277, -3.69650, 16.44904)
(-14.25968, 7.14339, 4.03469, 16.45130)
(-2.92007, -7.96665, -14.09817, 16.45456)
(12.97405, -2.54830, -9.79730, 16.45621)
(-6.88872, -5.52956, -13.88630, 16.45782)
(-14.25968, 8.14122, -1.24379, 16.46709)
(0.64060, 10.99753, -12.26517, 16.48607)
(-5.52612, 0.74444, 15.53256, 16.50311)
(-3.28884, 14.54017, -7.08084, 16.50368)
(3.24666, -0.67260, 16.16733, 16.50381)
(10.42929, 5.23646, 11.68320, 16.51326)
(4.24049, -3.10969, 15.65423, 16.51384)
(-13.05545, -9.94508, -1.92403, 16.52426)
(1.96472, -13.50495, 9.32834, 16.53063)
(-4.20188, -3.25187, -15.65870, 16.53558)
(5.44473, 14.97661, 4.41703, 16.53645)
(11.61145, 11.55892, -2.26677, 16.54003)
(-8.07088, 13.46586, -5.21483, 16.54276)
(1.55364, 8.28340, -14.24428, 16.55077)
(15.21133, -2.54830, -6.01827, 16.55591)
(1.55364, 13.83661, -8.96580, 16.56052)
(14.29816, 8.28340, 1.23925, 16.57070)
(-5.89489, 5.70413, -14.39940, 16.57196)
(1.96472, 15.11879, -6.50711, 16.57650)
(10.40721, -12.36495, 3.69196, 16.57807)
(11.58937, -11.85202, 0.29897, 16.57930)
(-4.61296, -15.64047, 2.99656, 16.57959)
(-8.07088, 13.46586, 5.34214, 16.58333)
(4.26256, -13.87571, -8.02544, 16.58651)
(5.42265, -15.26971, -3.57422, 16.59350)
(-9.08679, 2.28644, 13.69956, 16.59746)
(16.59601, -0.20493, -0.27908, 16.59962)
(6.43855, 9.58048, -11.93153, 16.60126)
(-14.23761, 5.23646, 6.74745, 16.60295)
(-4.20188, 3.58352, -15.65870, 16.60399)
(6.43855, -14.80204, 3.90393, 16.60711)
(-10.77980, -5.38738, -11.43367, 16.61195)
(0.64060, -16.21908, 3.57028, 16.61974)
(-15.25351, 2.74509, -6.00918, 16.62274)
(-2.92007, -14.80204, 7.01577, 16.63876)
(4.24049, 3.72570, 15.65423, 16.64084)
(11.58937, -5.01663, 10.85593, 16.65327)
(-11.69285, 11.12248, -4.17608, 16.66949)
(13.88709, 8.28340, 4.05905, 16.67159)
(1.55364, 15.11879, 6.86966, 16.67884)
(-0.72200, -3.10969, 16.37930, 16.68751)
(-10.77980, 8.28340, 9.68027, 16.68911)
(-2.92007, -10.92569, 12.29415, 16.70460)
(12.97405, -9.50864, -4.51881, 16.70808)
(2.87789, -16.34403, 2.07093, 16.72419)
(-11.69285, -2.67325, 11.65938, 16.72752)
(13.88709, 0.16583, 9.33753, 16.73524)
(12.60528, -7.50799, -8.05835, 16.73917)
(-1.90416, -15.26971, -6.62013, 16.75160)
(-9.45556, -9.38369, 10.15992, 16.75366)
(5.42265, 10.04816, 12.26124, 16.75436)
(-13.07752, 8.65415, 5.92019, 16.76200)
(-2.92007, 16.41587, 1.73718, 16.76381)
(-6.91080, -15.26971, -0.76361, 16.77815)
(2.87789, -16.21908, -3.20766, 16.78183)
(-9.08679, 6.16279, -12.69297, 16.78276)
(-15.62228, -6.09095, 1.00836, 16.79798)
(1.96472, 13.83661, 9.32834, 16.80267)
(-4.61296, -8.80508, 13.55353, 16.80794)
(-0.72200, 3.72570, 16.37930, 16.81320)
(12.97405, 4.28709, -9.79730, 16.81345)
(-6.88872, 14.97661, -3.32933, 16.81779)
(6.43855, 5.70413, 14.46089, 16.82586)
(-12.06162, -11.38434, 2.84135, 16.82733)
(-1.92624, 8.14122, -14.61137, 16.83693)
(11.61145, -8.94725, 8.29021, 16.84062)
(6.80732, -12.92634, -8.39199, 16.84801)
(4.24049, -3.10969, -16.01668, 16.85781)
(9.04461, -12.92634, 5.94411, 16.85905)
(-15.62228, 0.86939, 6.28674, 16.86223)
(5.44473, -5.52956, 14.97399, 16.86539)
(-4.20188, -3.25187, 16.01221, 16.87072)
(-1.90416, -8.43432, 14.49381, 16.87703)
(-8.07088, -13.87571, -5.21483, 16.87806)
(-6.91080, 3.21277, 15.07185, 16.88910)
(-15.25351, -4.09030, -6.00918, 16.89705)
(-13.05545, 10.56109, -1.92403, 16.90216)
(2.87789, -9.38369, -13.76463, 16.90565)
(1.96472, 8.28340, 14.60682, 16.90663)
(15.21133, 4.28709, -6.01827, 16.91104)
(9.41338, 12.53952, -6.35181, 16.91735)
(-8.07088, -13.87571, 5.34214, 16.91783)
(-1.92624, 13.97878, -9.33289, 16.91802)
(-16.53533, -1.96969, 2.98736, 16.91807)
(-4.20188, 3.58352, 16.01221, 16.93777)
(0.27183, 6.16279, -15.80471, 16.96593)
(-4.61296, -10.08726, -12.83890, 16.96671)
(-6.91080, -3.62262, 15.07185, 16.97183)
(0.64060, -9.38369, 14.12725, 16.97184)
(16.57393, -2.11186, -2.99183, 16.97369)
(-12.06162, 9.12183, -7.71562, 16.97708)
(-14.23761, -8.43432, -3.80952, 16.98116)
(4.24049, 3.72570, -16.01668, 16.98224)
(-14.25968, -6.52739, -6.52228, 16.98486)
(15.58010, 6.16279, 2.79975, 16.98700)
(2.87789, 10.99753, 12.62790, 16.99093)
(3.24666, 6.16279, -15.50358, 16.99652)
(5.42265, -10.45801, 12.26124, 17.00332)
(-16.53533, -3.25187, -2.29112, 17.00709)
(10.40721, -13.36278, -1.58653, 17.01149)
(-6.91080, 12.07185, 9.79336, 17.01172)
(16.57393, -3.10969, 2.28665, 17.01747)
(0.27183, 6.16279, 15.86620, 17.02322)
(-11.69285, 4.16214, 11.65938, 17.02901)
(-1.90416, 16.88355, -1.34165, 17.04348)
(11.61145, -9.94508, -7.54525, 17.04879)
(-9.08679, -4.54895, 13.69956, 17.05699)
(14.29816, -6.66956, 6.51773, 17.07048)
(-16.53533, 3.58352, -2.29112, 17.07360)
(-5.52612, 0.74444, -16.13835, 17.07450)
(5.44473, 14.97661, -6.13994, 17.07756)
(-14.25968, 1.30583, 9.31318, 17.08154)
(-10.36873, -13.50495, 1.58198, 17.09962)
(6.80732, 7.70478, -13.67048, 17.10513)
(12.97405, 11.12248, 0.75967, 17.10592)
(-9.08679, -14.34338, -2.13600, 17.11329)
(14.29816, 1.44801, -9.31772, 17.12759)
(9.04461, 14.54017, 0.66552, 17.13664)
(16.57393, 3.72570, 2.28665, 17.14074)
(-4.61296, 10.41891, -12.83890, 17.16596)
(12.97405, -9.50864, 6.03816, 17.18137)
(-3.28884, 14.41522, 8.75472, 17.18314)
(-14.23761, 3.21277, -9.08801, 17.19370)
(14.29816, 7.00122, 6.51773, 17.20277)
(-0.74408, 15.48954, -7.44740, 17.20300)
(12.60528, -11.38434, -2.77987, 17.21115)
(-1.92624, 1.30583, 17.05954, 17.21753)
(-13.07752, -0.20493, 11.19867, 17.21841)
(-15.25351, -7.96665, -0.73059, 17.22414)
(-14.25968, 7.14339, -6.52228, 17.23098)
(1.96472, 1.44801, -17.06408, 17.23774)
(-9.45556, -9.38369, -10.95402, 17.24679)
(-15.62228, -5.96600, -4.27023, 17.25931)
(9.41338, -10.92569, 9.48354, 17.26036)
(-5.89489, -10.92569, 11.99302, 17.26131)
(-16.94640, -3.25187, 0.52868, 17.26368)
(10.40721, -6.52739, -12.14350, 17.27372)
(-14.23761, -3.62262, -9.08801, 17.27497)
(-5.89489, -14.80204, 6.71454, 17.28974)
(-10.36873, -6.66956, 12.13895, 17.30167)
(-5.52612, -12.80139, 10.25407, 17.30779)
(-9.08679, -7.50799, -12.69297, 17.32198)
(-6.88872, -13.36278, -8.60782, 17.32377)
(5.42265, -8.43432, -14.13118, 17.32724)
(-16.94640, 3.58352, 0.52868, 17.32921)
(-11.69285, 11.12248, 6.38089, 17.35362)
(-1.90416, -1.59894, -17.17710, 17.35613)
(-10.36873, 13.83661, 1.58198, 17.36274)
(5.44473, -13.36278, 9.69551, 17.38424)
(-13.05545, -8.94725, -7.20252, 17.38891)
(-15.62228, 7.57983, 1.00836, 17.39329)
(12.60528, 9.12183, 7.77711, 17.39495)
(12.97405, -2.54830, 11.31664, 17.40362)
(6.43855, -10.92569, -11.93153, 17.41227)
(11.61145, 10.56109, -7.54525, 17.41531)
(15.58010, -0.67260, -7.75722, 17.41742)
(13.88709, 8.28340, -6.49792, 17.42667)
(16.59601, 1.81876, 4.99941, 17.42784)
(11.61145, -2.11186, -12.82373, 17.42796)
(-10.36873, 7.00122, 12.13895, 17.43220)
(-10.36873, -12.22277, 6.86047, 17.43481)
(7.72049, 11.70109, -10.37102, 17.43788)
(7.72049, -15.64047, 0.18595, 17.44319)
(-1.90416, -17.29340, -1.34165, 17.44957)
(-0.72200, -16.78047, -4.73464, 17.45057)
(6.43855, -14.80204, -6.65305, 17.45905)
(-8.07088, 15.48954, 0.06366, 17.46623)
(-5.89489, -7.96665, -14.39940, 17.48028)
(-14.23761, 10.04816, 1.46896, 17.48808)
(16.57393, 4.72353, -2.99183, 17.49166)
(-16.53533, 4.86570, 2.98736, 17.49333)
(0.27183, -7.50799, -15.80471, 17.49951)
(10.40721, 13.97878, -1.58653, 17.49953)
(-5.89489, 16.41587, 1.43605, 17.50122)
(-6.88872, 8.14122, -13.88630, 17.50895)
(10.40721, 7.14339, -12.14350, 17.51578)
(15.58010, -7.50799, 2.79975, 17.51994)
(3.24666, -7.50799, -15.50358, 17.52917)
(9.41338, -1.13126, 14.76213, 17.54457)
(0.27183, -7.50799, 15.86620, 17.55506)
(1.55364, 1.44801, 17.42663, 17.55557)
(10.40721, -12.36495, -6.86501, 17.55934)
(-5.52612, -6.09095, 15.53256, 17.57549)
(16.59601, 1.81876, -5.55756, 17.59608)
(12.97405, 10.99753, -4.51881, 17.59805)
(3.24666, 6.16279, 16.16733, 17.60407)
(5.44473, 1.30583, -16.69691, 17.61071)
(9.04461, 14.41522, -4.61286, 17.63185)
(5.42265, -15.26971, 6.98276, 17.64449)
(7.72049, 11.70109, 10.74292, 17.66159)
(0.64060, -16.21908, -6.98669, 17.67152)
(-5.52612, -12.80139, -10.85987, 17.67343)
(9.04461, 0.74444, -15.16983, 17.67718)
(-10.36873, 1.44801, -14.25347, 17.68527)
(6.43855, 16.41587, -1.37456, 17.68687)
(-4.61296, -16.92265, -2.28193, 17.68792)
(10.40721, 1.30583, 14.24893, 17.69314)
(6.80732, 14.54017, 7.44346, 17.69637)
(15.58010, 2.28644, 8.07834, 17.69822)
(-13.07752, 6.63047, -9.91527, 17.70020)
(-16.94640, -1.96969, -4.74980, 17.70934)
(-8.07088, -0.20493, -15.77180, 17.71809)
(6.43855, -7.96665, 14.46089, 17.72117)
(-14.23761, -10.45801, 1.46896, 17.72674)
(11.58937, 8.65415, -10.25801, 17.73230)
(0.64060, -2.54830, -17.54366, 17.73934)
(12.97405, 4.28709, 11.31664, 17.74180)
(-12.06162, -0.67260, -12.99410, 17.74209)
(7.72049, -3.25187, -15.64951, 17.75071)
(-13.05545, 11.55892, 3.35446, 17.75685)
(-10.77980, 8.28340, -11.43367, 17.76366)
(9.41338, 9.58048, -11.63040, 17.76692)
(-8.07088, -11.85202, -10.49331, 17.76849)
(-0.72200, -16.78047, 5.82233, 17.77653)
(-9.45556, 11.12248, 10.15992, 17.78598)
(10.42929, -8.43432, 11.68320, 17.78778)
(-11.69285, -9.50864, -9.45456, 17.79117)
(-6.88872, 13.97878, -8.60782, 17.80324)
(7.72049, 3.58352, -15.64951, 17.81445)
(5.42265, 16.88355, 1.70427, 17.81471)
(8.13157, -8.80508, -13.19083, 17.82273)
(8.13157, -15.64047, -2.63386, 17.82368)
(-8.07088, -0.20493, 15.89911, 17.83151)
(-10.77980, -13.50495, 4.40179, 17.83153)
(-8.07088, -11.85202, 10.62063, 17.84397)
(-2.92007, -1.13126, 17.57274, 17.84959)
(-13.07752, -7.04032, -9.91527, 17.85778)
(5.44473, 13.97878, 9.69551, 17.86209)
(4.26256, 15.48954, 7.81002, 17.86314)
(-15.62228, -5.96600, 6.28674, 17.86539)
(-14.23761, -8.43432, 6.74745, 17.87107)
(-8.09296, -8.94725, 13.18636, 17.87259)
(16.59601, 6.63047, -0.27908, 17.87368)
(5.44473, 8.14122, 14.97399, 17.89260)
(14.29816, -5.38738, -9.31772, 17.89641)
(17.77817, 1.30583, 1.60642, 17.89830)
(-12.06162, 12.99818, -2.43713, 17.89902)
(-14.25968, -5.52956, 9.31318, 17.90670)
(-1.92624, -13.36278, 11.78105, 17.91835)
(0.64060, 17.83292, -1.70820, 17.92599)
(2.87789, 11.12248, -13.76463, 17.92921)
(-8.09296, -15.78264, 2.62939, 17.93046)
(11.61145, 4.72353, -12.82373, 17.93281)
(-6.91080, 12.07185, -11.32057, 17.93444)
(-15.62228, 7.70478, -4.27023, 17.93472)
(15.21133, -9.50864, -0.73968, 17.95400)
(-9.08679, 12.99818, 8.42097, 17.95648)
(-3.28884, 0.86939, -17.63781, 17.96287)
(-4.61296, -15.64047, -7.56041, 17.97396)
(0.64060, 11.12248, 14.12725, 17.99164)
(-6.88872, 14.97661, 7.22763, 17.99978)
