6121-Centrize
(x,y,z,r)
(48.85106, -15.66562, 56.73885, 76.49271)
(-49.81652, -1.99484, -58.01688, 76.49590)
(-76.16618, 0.19098, -7.12183, 76.49866)
(-63.83274, 7.02637, -41.60335, 76.51684)
(-51.49929, -13.47980, -54.97092, 76.52245)
(-69.99959, -8.83023, -29.64115, 76.52785)
(-74.48341, -16.89750, -4.88929, 76.53241)
(-76.16618, -6.64441, 3.43514, 76.53258)
(-39.16585, -39.58949, -52.50305, 76.53667)
(-62.14996, -1.99484, -44.64929, 76.55166)
(-76.16618, 7.02637, 3.43514, 76.56669)
(-43.64967, 20.69715, -59.42210, 76.58101)
(-74.48341, -16.89750, 5.66768, 76.58607)
(-63.83274, -40.82136, 11.18150, 76.59000)
(-51.49929, 13.86176, -54.97092, 76.59065)
(-45.33269, -3.22671, -61.65479, 76.59489)
(22.50139, -19.08331, 70.68450, 76.59493)
(47.16828, -25.91870, 54.50632, 76.60003)
(-69.99959, 30.95024, -3.24872, 76.60557)
(34.83484, -27.15058, 62.59541, 76.60812)
(-45.33269, 3.60868, -61.65479, 76.61194)
(-55.98312, -32.75410, -40.77603, 76.61348)
(-74.48341, 17.27946, -4.88929, 76.61765)
(-49.81652, 4.84055, -58.01688, 76.62293)
(-76.16618, 8.25825, -1.84334, 76.63474)
(-63.83274, -39.58949, -15.21092, 76.63757)
(42.68446, -5.41254, 63.42272, 76.64007)
(-39.16585, -19.08331, -63.06002, 76.64661)
(-63.83274, 21.92903, -36.32486, 76.64852)
(-45.33269, 25.34672, -56.37630, 76.65375)
(-37.48307, -10.06211, -66.10596, 76.65654)
(-74.48341, 17.27946, 5.66768, 76.67126)
(-76.16618, 1.42286, 8.71363, 76.67620)
(-62.14996, 4.84055, -44.64929, 76.67860)
(-62.14996, -43.00718, -12.97838, 76.68555)
(-37.48307, 10.44407, -66.10596, 76.70761)
(-62.14996, -29.33640, -34.09232, 76.71720)
(-26.83240, 28.76441, -65.87063, 76.72228)
(-20.66580, -30.56827, -67.27601, 76.73041)
(-74.48341, -10.06211, -15.44626, 76.73077)
(-69.99959, -30.56827, 7.30825, 76.73182)
(34.83484, 8.25825, 67.87389, 76.73676)
(34.83484, 27.53254, 62.59541, 76.74432)
(-37.48307, -37.40366, -55.54900, 76.74442)
(-74.48341, 18.51133, 0.38920, 76.75024)
(-68.31656, -27.15058, -22.12997, 76.77266)
(-74.48341, 10.44407, -15.44626, 76.78180)
(-76.16618, -6.64441, -7.12183, 76.78643)
(-14.49895, -40.82136, -63.40276, 76.78875)
(-74.48341, -15.66562, -10.16777, 76.78915)
(-68.31656, 21.92903, -27.40846, 76.80663)
(-32.99924, -36.17179, -59.18692, 76.81432)
(-76.16618, 7.02637, -7.12183, 76.82043)
(-31.31622, -19.08331, -67.51119, 76.82864)
(24.18416, -1.99484, 72.91704, 76.84886)
(-76.16618, -5.41254, 8.71363, 76.85383)
(-69.99959, 25.34672, -19.08418, 76.85444)
(28.66799, -16.89750, 69.27912, 76.85685)
(-43.64967, -32.75410, -54.14362, 76.87428)
(-20.66580, 30.95024, -67.27601, 76.88338)
(-69.99959, 30.95024, 7.30825, 76.88478)
(42.68446, 8.25825, 63.42272, 76.89346)
(-63.83274, -39.58949, 16.45999, 76.89523)
(-74.48341, -15.66562, 10.94617, 76.89610)
(-68.31656, -33.98597, 9.54094, 76.89751)
(-69.99959, 11.67594, -29.64115, 76.90817)
(-68.31656, 27.53254, -22.12997, 76.90857)
(-68.31656, -13.47980, -32.68694, 76.92394)
(-69.99959, -29.33640, 12.58673, 76.93499)
(18.01756, 28.76441, 69.04394, 76.93562)
(-55.98312, -12.24792, -51.33301, 76.93633)
(28.66799, 17.27946, 69.27912, 76.94173)
(24.18416, 4.84055, 72.91704, 76.97531)
(-49.81652, -8.83023, -58.01688, 76.97803)
(-68.31656, 13.86176, -32.68694, 76.99180)
(41.00143, -22.50101, 61.19003, 77.01710)
(-62.14996, -8.83023, -44.64929, 77.03343)
(22.50139, -33.98597, 65.40601, 77.06689)
(42.68446, -27.15058, 58.14423, 77.07054)
(-57.66614, -16.89750, -48.28721, 77.08802)
(-25.14962, -23.73288, -68.91658, 77.10544)
(-76.16618, 8.25825, 8.71363, 77.10651)
(48.85106, 18.51133, 56.73885, 77.12582)
(-51.49929, 28.76441, -49.69244, 77.12916)
(-76.16618, -12.24792, -1.84334, 77.16669)
(-57.66614, 17.27946, -48.28721, 77.17265)
(-68.31656, -33.98597, -11.57300, 77.17599)
(-76.16618, 1.42286, -12.40031, 77.18212)
(-32.99924, -1.99484, -69.74389, 77.18251)
(-45.33269, -10.06211, -61.65479, 77.18557)
(-43.64967, -40.82136, -48.86513, 77.19765)
(-68.31656, -32.75410, 14.81942, 77.19843)
(42.68446, 27.53254, 58.14423, 77.20592)
(-25.14962, 24.11485, -68.91658, 77.22386)
(-26.83240, -13.47980, -71.14912, 77.22616)
(-45.33269, 10.44407, -61.65479, 77.23629)
(-37.48307, -29.33640, -60.82748, 77.23722)
(48.85106, -30.56827, 51.46037, 77.25939)
(34.83484, -12.24792, 67.87389, 77.26799)
(-26.83240, 13.86176, -71.14912, 77.29375)
(-62.14996, -23.73288, -39.37081, 77.30413)
(-32.99924, 4.84055, -69.74389, 77.30842)
(24.18416, -8.83023, 72.91704, 77.32879)
(30.35101, -25.91870, 66.23333, 77.32928)
(47.16828, -13.47980, 59.78480, 77.33546)
(-74.48341, -1.99484, -20.72474, 77.33869)
(22.50139, 21.92903, 70.68450, 77.35304)
(-49.81652, 11.67594, -58.01688, 77.35613)
(-76.16618, -5.41254, -12.40031, 77.35859)
(-63.83274, -13.47980, -41.60335, 77.37675)
(-25.14962, -36.17179, -63.63809, 77.39967)
(47.16828, 13.86176, 59.78480, 77.40295)
(-39.16585, 21.92903, -63.06002, 77.40421)
(-55.98312, -27.15058, -46.05452, 77.40983)
(-62.14996, 11.67594, -44.64929, 77.41127)
(48.85106, 30.95024, 51.46037, 77.41132)
(-74.48341, 18.51133, -10.16777, 77.41985)
(-62.14996, 24.11485, -39.37081, 77.42225)
(42.68446, -12.24792, 63.42272, 77.42361)
(-76.16618, -13.47980, 3.43514, 77.42605)
(-55.98312, 15.09364, -51.33301, 77.44033)
(-63.83274, 13.86176, -41.60335, 77.44421)
(-74.48341, 4.84055, -20.72474, 77.46435)
(-45.33269, -43.00718, -45.81934, 77.48601)
(-76.16618, 13.86176, 3.43514, 77.49346)
(-31.31622, -33.98597, -62.23271, 77.51556)
(-74.48341, 18.51133, 10.94617, 77.52591)
(-55.98312, 27.53254, -46.05452, 77.54462)
(-31.31622, 21.92903, -67.51119, 77.58447)
(47.16828, 28.76441, 54.50632, 77.60913)
(-76.16618, 8.25825, -12.40031, 77.60963)
(-69.99959, -15.66562, -29.64115, 77.61412)
(-68.31656, -32.75410, -16.85149, 77.61414)
(-69.99959, -30.56827, -13.80569, 77.62061)
(-76.16618, -12.24792, 8.71363, 77.63522)
(-39.16585, -33.98597, -57.78153, 77.63836)
(-32.99924, -8.83023, -69.74389, 77.66037)
(-76.16618, 15.09364, -1.84334, 77.66919)
(-76.16618, -13.47980, -7.12183, 77.67698)
(30.35101, 0.19098, 71.51181, 77.68629)
(-57.66614, -29.33640, -43.00873, 77.69015)
(24.18416, 11.67594, 72.91704, 77.70518)
(16.33454, -36.17179, 66.81125, 77.71074)
(-49.81652, -36.17179, -47.45991, 77.73369)
(-76.16618, 13.86176, -7.12183, 77.74417)
(34.83484, 15.09364, 67.87389, 77.76984)
(-69.99959, 30.95024, -13.80569, 77.77182)
(-74.48341, -22.50101, 0.38920, 77.80891)
(-74.48341, -8.83023, -20.72474, 77.81560)
(-69.99959, -23.73288, -24.36266, 77.82500)
(18.01756, -40.82136, 63.76545, 77.82704)
(-26.83240, -40.82136, -60.59215, 77.83167)
(-37.48307, -16.89750, -66.10596, 77.84924)
(-55.98312, -40.82136, -35.49755, 77.84966)
(-62.14996, -43.00718, 18.69253, 77.85658)
(-45.33269, -37.40366, -51.09782, 77.87859)
(-63.83274, -25.91870, -36.32486, 77.88384)
(34.83484, -39.58949, 57.31693, 77.88467)
(41.00143, 25.34672, 61.19003, 77.89605)
(-74.48341, -16.89750, -15.44626, 77.92234)
(42.68446, 15.09364, 63.42272, 77.92446)
(-37.48307, 17.27946, -66.10596, 77.93304)
(-69.99959, 24.11485, -24.36266, 77.94234)
(30.35101, -6.64441, 71.51181, 77.96968)
(30.35101, 7.02637, 71.51181, 78.00316)
(-74.48341, 17.27946, -15.44626, 78.00606)
(-51.49929, -20.31519, -54.97092, 78.01722)
(-32.99924, 11.67594, -69.74389, 78.03517)
(-68.31656, -25.91870, -27.40846, 78.03944)
(-62.14996, -37.40366, -28.81384, 78.05055)
(-49.81652, -15.66562, -58.01688, 78.05802)
(-43.64967, 1.42286, -64.70058, 78.06077)
(-45.33269, -29.33640, -56.37630, 78.06385)
(24.18416, -30.56827, 67.63856, 78.06579)
(41.00143, -43.00718, 50.63306, 78.06690)
(36.51761, -23.73288, 64.82795, 78.09897)
(-62.14996, -15.66562, -44.64929, 78.11267)
(-51.49929, 20.69715, -54.97092, 78.11755)
(-76.16618, 15.09364, 8.71363, 78.13471)
(-76.16618, -12.24792, -12.40031, 78.13493)
(41.00143, -3.22671, 66.46851, 78.16388)
(-68.31656, 1.42286, -37.96542, 78.17001)
(48.85106, -22.50101, 56.73885, 78.17940)
(41.00143, 3.60868, 66.46851, 78.18058)
(-74.48341, 11.67594, -20.72474, 78.18965)
(-76.16618, 0.19098, -17.67880, 78.19120)
(36.51761, 24.11485, 64.82795, 78.21588)
(24.18416, 30.95024, 67.63856, 78.21614)
(-20.66580, -43.00718, -61.99753, 78.23289)
(-43.64967, -5.41254, -64.70058, 78.23525)
(-69.99959, 18.51133, -29.64115, 78.23816)
(-69.99959, -29.33640, -19.08418, 78.26093)
(-69.99959, -3.22671, -34.91963, 78.29263)
(-26.83240, -32.75410, -65.87063, 78.30548)
(-69.99959, 3.60868, -34.91963, 78.30930)
(-55.98312, -19.08331, -51.33301, 78.31577)
(-74.48341, -23.73288, -4.88929, 78.32582)
(30.35101, 28.76441, 66.23333, 78.32898)
(-68.31656, -5.41254, -37.96542, 78.34425)
(-45.33269, -16.89750, -61.65479, 78.37022)
(-74.48341, -23.73288, 5.66768, 78.37826)
(24.18416, -15.66562, 72.91704, 78.40395)
(-57.66614, -37.40366, -37.73024, 78.40911)
(-68.31656, -20.31519, -32.68694, 78.41106)
(-74.48341, 24.11485, -4.88929, 78.44240)
(-45.33269, 17.27946, -61.65479, 78.45346)
(-74.48341, -22.50101, -10.16777, 78.46947)
(-76.16618, -6.64441, -17.67880, 78.47277)
(-43.64967, 8.25825, -64.70058, 78.48349)
(-63.83274, -40.82136, -20.48941, 78.49088)
(-74.48341, 24.11485, 5.66768, 78.49476)
(-76.16618, 7.02637, -17.67880, 78.50603)
(-68.31656, 20.69715, -32.68694, 78.51089)
(18.01756, -32.75410, 69.04394, 78.51451)
(-76.16618, -19.08331, -1.84334, 78.54208)
(-43.64967, -27.15058, -59.42210, 78.57120)
(-74.48341, -22.50101, 10.94617, 78.57412)
(22.50139, -25.91870, 70.68450, 78.57729)
(-68.31656, 8.25825, -37.96542, 78.59214)
(-32.99924, -30.56827, -64.46540, 78.60762)
(-39.16585, -25.91870, -63.06002, 78.62766)
(-76.16618, 15.09364, -12.40031, 78.63125)
(42.68446, -39.58949, 52.86575, 78.63891)
(34.83484, -19.08331, 67.87389, 78.64162)
(28.66799, -23.73288, 69.27912, 78.64286)
(36.51761, -36.17179, 59.54946, 78.66431)
(-49.81652, 18.51133, -58.01688, 78.67854)
(-74.48341, 25.34672, 0.38920, 78.67901)
(-63.83274, -33.98597, -31.04638, 78.69906)
(-43.64967, 27.53254, -59.42210, 78.70400)
(-51.49929, -32.75410, -49.69244, 78.70417)
(-26.83240, -20.31519, -71.14912, 78.70757)
(-49.81652, -30.56827, -52.73839, 78.72384)
(-32.99924, -15.66562, -69.74389, 78.73101)
(-57.66614, -1.99484, -53.56570, 78.73148)
(-62.14996, 18.51133, -44.64929, 78.73276)
(41.00143, -10.06211, 66.46851, 78.74279)
(-32.99924, 30.95024, -64.46540, 78.75694)
(28.66799, 24.11485, 69.27912, 78.75897)
(-39.16585, 0.19098, -68.33850, 78.76643)
(41.00143, -37.40366, 55.91154, 78.77977)
(41.00143, 10.44407, 66.46851, 78.79251)
(42.68446, -19.08331, 63.42272, 78.79453)
(-31.31622, -25.91870, -67.51119, 78.80511)
(-26.83240, 20.69715, -71.14912, 78.80702)
(47.16828, -20.31519, 59.78480, 78.81482)
(-69.99959, -36.17179, 2.02976, 78.81917)
(30.35101, -13.47980, 71.51181, 78.84686)
(-57.66614, 4.84055, -53.56570, 78.85492)
(-63.83274, -20.31519, -41.60335, 78.85533)
(-57.66614, -23.73288, -48.28721, 78.86880)
(-69.99959, -10.06211, -34.91963, 78.87058)
(-49.81652, 30.95024, -52.73839, 78.87293)
(-63.83274, 28.76441, -36.32486, 78.87652)
(-74.48341, -15.66562, -20.72474, 78.88412)
(-76.16618, -20.31519, 3.43514, 78.90370)
(28.66799, -36.17179, 64.00064, 78.90712)
(30.35101, 13.86176, 71.51181, 78.91306)
(47.16828, 20.69715, 59.78480, 78.91414)
(-57.66614, -43.00718, -32.45176, 78.91843)
(-69.99959, 10.44407, -34.91963, 78.92022)
(-63.83274, 20.69715, -41.60335, 78.95460)
(-74.48341, -3.22671, -26.00323, 78.95795)
(-74.48341, 3.60868, -26.00323, 78.97449)
(11.85072, -43.00718, 65.17068, 78.97642)
(-57.66614, 24.11485, -48.28721, 78.98458)
(-76.16618, -19.08331, 8.71363, 79.00246)
(-76.16618, 20.69715, 3.43514, 79.00291)
(-43.64967, -12.24792, -64.70058, 79.00298)
(48.85106, -3.22671, 62.01734, 79.01258)
(24.18416, 18.51133, 72.91704, 79.02175)
(48.85106, 3.60868, 62.01734, 79.02910)
(-68.31656, 28.76441, -27.40846, 79.03017)
(48.85106, 25.34672, 56.73885, 79.04543)
(-39.16585, -6.64441, -68.33850, 79.04595)
(-55.98312, 21.92903, -51.33301, 79.05738)
(36.51761, -1.99484, 70.10643, 79.07229)
(-68.31656, -39.58949, 4.26245, 79.07368)
(-39.16585, 7.02637, -68.33850, 79.07897)
(-18.98278, -40.82136, -65.04332, 79.10349)
(-68.31656, -12.24792, -37.96542, 79.11092)
(-76.16618, -20.31519, -7.12183, 79.14995)
(-62.14996, -43.00718, -23.53535, 79.15900)
(47.16828, -32.75410, 54.50632, 79.17459)
(36.51761, 4.84055, 70.10643, 79.19519)
(-57.66614, -8.83023, -53.56570, 79.20000)
(-68.31656, -39.58949, -6.29452, 79.20922)
(-63.83274, 1.42286, -46.88183, 79.21205)
(-31.31622, 0.19098, -72.78968, 79.24065)
(-76.16618, 20.69715, -7.12183, 79.24885)
(-69.99959, -36.17179, -8.52721, 79.25311)
(-51.49929, 1.42286, -60.24941, 79.27290)
(-69.99959, -22.50101, -29.64115, 79.27695)
(-76.16618, 21.92903, -1.84334, 79.28157)
(41.00143, -29.33640, 61.19003, 79.28406)
(34.83484, -33.98597, 62.59541, 79.28869)
(-51.49929, -40.82136, -44.41396, 79.31683)
(-74.48341, 25.34672, -10.16777, 79.33233)
(-76.16618, -13.47980, -17.67880, 79.34439)
(-32.99924, 18.51133, -69.74389, 79.34626)
(34.83484, 21.92903, 67.87389, 79.38018)
(-63.83274, -5.41254, -46.88183, 79.38400)
(30.35101, -40.82136, 60.95484, 79.39182)
(-63.83274, -39.58949, -25.76789, 79.40988)
(-76.16618, 13.86176, -17.67880, 79.41017)
(-69.99959, -37.40366, -3.24872, 79.43256)
(-74.48341, 25.34672, 10.94617, 79.43584)
(-51.49929, -5.41254, -60.24941, 79.44473)
(-68.31656, -33.98597, -22.12997, 79.44768)
(47.16828, -40.82136, 49.22783, 79.46452)
(-25.14962, -30.56827, -68.91658, 79.47590)
(-76.16618, -19.08331, -12.40031, 79.49358)
(-43.64967, 15.09364, -64.70058, 79.49388)
(-74.48341, 18.51133, -20.72474, 79.49820)
(-31.31622, -6.64441, -72.78968, 79.51850)
(24.18416, -43.00718, 62.36007, 79.51899)
(-74.48341, -10.06211, -26.00323, 79.53108)
(42.68446, 21.92903, 63.42272, 79.53167)
(36.51761, -8.83023, 70.10643, 79.53880)
(-31.31622, 7.02637, -72.78968, 79.55132)
(22.50139, 28.76441, 70.68450, 79.56132)
(-76.16618, 1.42286, -22.95728, 79.56349)
(-57.66614, 11.67594, -53.56570, 79.56755)
(-74.48341, 10.44407, -26.00323, 79.58031)
(-62.14996, -36.17179, -34.09232, 79.58205)
(48.85106, -10.06211, 62.01734, 79.58531)
(-68.31656, -40.82136, -1.01603, 79.59000)
(-68.31656, 15.09364, -37.96542, 79.60115)
(-39.16585, 28.76441, -63.06002, 79.61106)
(-37.48307, -23.73288, -66.10596, 79.61299)
(-55.98312, 0.19098, -56.61149, 79.61787)
(-25.14962, 30.95024, -68.91658, 79.62359)
(-63.83274, 8.25825, -46.88183, 79.62865)
(48.85106, 10.44407, 62.01734, 79.63451)
(-62.14996, -30.56827, -39.37081, 79.66868)
(-74.48341, -23.73288, -15.44626, 79.68448)
(-51.49929, 8.25825, -60.24941, 79.68919)
(-20.66580, -37.40366, -67.27601, 79.70051)
(-69.99959, -37.40366, 7.30825, 79.70186)
(-49.81652, -22.50101, -58.01688, 79.71159)
(-37.48307, 24.11485, -66.10596, 79.72769)
(-76.16618, -5.41254, -22.95728, 79.73468)
(42.68446, -33.98597, 58.14423, 79.73557)
(-76.16618, 21.92903, 8.71363, 79.73768)
(-62.14996, -22.50101, -44.64929, 79.76511)
(-55.98312, -39.58949, -40.77603, 79.77544)
(-62.14996, -3.22671, -49.92778, 79.78604)
(-31.31622, 28.76441, -67.51119, 79.78633)
(-69.99959, -36.17179, 12.58673, 79.79202)
(-74.48341, 24.11485, -15.44626, 79.79907)
(-62.14996, 3.60868, -49.92778, 79.80241)
(48.85106, -43.00718, 46.18188, 79.80482)
(-62.14996, 30.95024, -39.37081, 79.81601)
(30.35101, -32.75410, 66.23333, 79.88034)
(-55.98312, -6.64441, -56.61149, 79.89442)
(28.66799, -1.99484, 74.55761, 79.90413)
(41.00143, -16.89750, 66.46851, 79.90436)
(36.51761, 11.67594, 70.10643, 79.90479)
(-39.16585, -13.47980, -68.33850, 79.91132)
(-55.98312, 7.02637, -56.61149, 79.92709)
(-39.16585, 13.86176, -68.33850, 79.97664)
(-76.16618, 8.25825, -22.95728, 79.97826)
(41.00143, 17.27946, 66.46851, 79.98600)
(28.66799, 4.84055, 74.55761, 80.02576)
(-43.64967, -39.58949, -54.14362, 80.02595)
(-69.99959, -16.89750, -34.91963, 80.03030)
(24.18416, -22.50101, 72.91704, 80.05038)
(-74.48341, -29.33640, 0.38920, 80.05345)
(-55.98312, -33.98597, -46.05452, 80.06356)
(-51.49929, -27.15058, -54.97092, 80.06956)
(-37.48307, -36.17179, -60.82748, 80.08347)
(-69.99959, 17.27946, -34.91963, 80.11182)
(-45.33269, -23.73288, -61.65479, 80.12251)
(-69.99959, 25.34672, -29.64115, 80.13112)
(-63.83274, -12.24792, -46.88183, 80.14072)
(-68.31656, -40.82136, 9.54094, 80.15338)
(-69.99959, -30.56827, -24.36266, 80.17419)
(-51.49929, 27.53254, -54.97092, 80.19987)
(-51.49929, -12.24792, -60.24941, 80.20087)
(48.85106, -37.40366, 51.46037, 80.20991)
(-76.16618, 21.92903, -12.40031, 80.22430)
(-45.33269, 24.11485, -61.65479, 80.23647)
(-57.66614, -15.66562, -53.56570, 80.25010)
(-55.98312, -25.91870, -51.33301, 80.25563)
(-32.99924, -43.00718, -59.18692, 80.25995)
(30.35101, -20.31519, 71.51181, 80.29838)
(22.50139, -40.82136, 65.40601, 80.31589)
(-69.99959, 30.95024, -24.36266, 80.32060)
(-68.31656, -39.58949, 14.81942, 80.33738)
(-43.64967, -19.08331, -64.70058, 80.34695)
(-62.14996, -10.06211, -49.92778, 80.35326)
(28.66799, -8.83023, 74.55761, 80.36581)
(-32.99924, -22.50101, -69.74389, 80.37074)
(47.16828, 1.42286, 65.06329, 80.37476)
(-31.31622, -13.47980, -72.78968, 80.37878)
(30.35101, 20.69715, 71.51181, 80.39587)
(-62.14996, 10.44407, -49.92778, 80.40199)
(48.85106, -29.33640, 56.73885, 80.41360)
(-63.83274, -32.75410, -36.32486, 80.41731)
(-68.31656, -40.82136, -11.57300, 80.42058)
(36.51761, -30.56827, 64.82795, 80.44016)
(-31.31622, 13.86176, -72.78968, 80.44372)
(-68.31656, -19.08331, -37.96542, 80.45308)
(-68.31656, -27.15058, -32.68694, 80.45335)
(-76.16618, -25.91870, -1.84334, 80.47649)
(-76.16618, -12.24792, -22.95728, 80.48811)
(-57.66614, -36.17179, -43.00873, 80.52039)
(-74.48341, -22.50101, -20.72474, 80.52074)
(47.16828, -5.41254, 65.06329, 80.54424)
(-69.99959, -37.40366, -13.80569, 80.55789)
(-49.81652, 25.34672, -58.01688, 80.56116)
(-68.31656, -32.75410, -27.40846, 80.56802)
(34.83484, -25.91870, 67.87389, 80.57363)
(-68.31656, 27.53254, -32.68694, 80.58306)
(36.51761, -15.66562, 70.10643, 80.58448)
(36.51761, 30.95024, 64.82795, 80.58607)
(-49.81652, -3.22671, -63.29536, 80.61265)
(-62.14996, 25.34672, -44.64929, 80.61411)
(-63.83274, 15.09364, -46.88183, 80.62469)
(-49.81652, 3.60868, -63.29536, 80.62885)
(-37.48307, -1.99484, -71.38445, 80.65172)
(-74.48341, -30.56827, -4.88929, 80.66042)
(-80.65001, 0.19098, 1.79458, 80.67020)
(-74.48341, -16.89750, -26.00323, 80.68130)
(-51.49929, 15.09364, -60.24941, 80.68449)
(-74.48341, -29.33640, -10.16777, 80.69564)
(-74.48341, -30.56827, 5.66768, 80.71134)
(42.68446, -25.91870, 63.42272, 80.72289)
(28.66799, 11.67594, 74.55761, 80.72805)
(48.85106, -16.89750, 62.01734, 80.73476)
(-68.31656, -39.58949, -16.85149, 80.73693)
(-80.65001, 1.42286, -3.48391, 80.73776)
(-26.83240, -27.15058, -71.14912, 80.74236)
(-69.99959, -1.99484, -40.19812, 80.74535)
(-31.31622, -40.82136, -62.23271, 80.74651)
(-55.98312, -13.47980, -56.61149, 80.75069)
(-74.48341, 17.27946, -26.00323, 80.76216)
(-37.48307, 4.84055, -71.38445, 80.77222)
(47.16828, 8.25825, 65.06329, 80.78537)
(-76.16618, -20.31519, -17.67880, 80.78697)
(-74.48341, -29.33640, 10.94617, 80.79741)
(-74.48341, 30.95024, -4.88929, 80.80595)
(-74.48341, -1.99484, -31.28171, 80.81030)
(-55.98312, 13.86176, -56.61149, 80.81534)
(48.85106, 17.27946, 62.01734, 80.81557)
(-25.14962, -43.00718, -63.63809, 80.82034)
(47.16828, -27.15058, 59.78480, 80.84691)
(-68.31656, 0.19098, -43.24391, 80.85310)
(-57.66614, 18.51133, -53.56570, 80.85380)
(-74.48341, 30.95024, 5.66768, 80.85678)
(-39.16585, -40.82136, -57.78153, 80.86441)
(-45.33269, -1.99484, -66.93327, 80.86467)
(-69.99959, 4.84055, -40.19812, 80.86571)
(-26.83240, 27.53254, -71.14912, 80.87160)
(-45.33269, -36.17179, -56.37630, 80.88102)
(42.68446, 0.19098, 68.70120, 80.88173)
(-76.16618, 20.69715, -17.67880, 80.88387)
(-63.83274, -27.15058, -41.60335, 80.88641)
(24.18416, 25.34672, 72.91704, 80.89638)
(-80.65001, -5.41254, -3.48391, 80.90647)
(-76.16618, -25.91870, 8.71363, 80.92586)
(-74.48341, 4.84055, -31.28171, 80.93056)
(-76.16618, -27.15058, 3.43514, 80.93356)
(-80.65001, -6.64441, 1.79458, 80.94315)
(28.66799, -30.56827, 69.27912, 80.96832)
(-76.16618, 15.09364, -22.95728, 80.97001)
(-80.65001, 1.42286, 7.07306, 80.97208)
(-80.65001, 7.02637, 1.79458, 80.97540)
(47.16828, 27.53254, 59.78480, 80.97598)
(-45.33269, 4.84055, -66.93327, 80.98486)
(24.18416, -37.40366, 67.63856, 80.98692)
(-63.83274, 27.53254, -41.60335, 81.01542)
(34.83484, 0.19098, 73.15237, 81.02328)
(-76.16618, 27.53254, 3.43514, 81.06250)
(-43.64967, 21.92903, -64.70058, 81.06998)
(-69.99959, -36.17179, -19.08418, 81.07124)
(22.50139, -32.75410, 70.68450, 81.08910)
(-37.48307, -8.83023, -71.38445, 81.10915)
(28.66799, 30.95024, 69.27912, 81.11330)
(16.33454, -43.00718, 66.81125, 81.11829)
(-80.65001, 0.19098, -8.76239, 81.12484)
(-68.31656, -6.64441, -43.24391, 81.12543)
(-39.16585, -32.75410, -63.06002, 81.13791)
(-49.81652, -43.00718, -47.45991, 81.14028)
(-80.65001, -5.41254, 7.07306, 81.14030)
(-80.65001, 8.25825, -3.48391, 81.14654)
(42.68446, -6.64441, 68.70120, 81.15397)
(-68.31656, 7.02637, -43.24391, 81.15762)
(-76.16618, -27.15058, -7.12183, 81.17365)
(-49.81652, -10.06211, -63.29536, 81.17410)
(-68.31656, 21.92903, -37.96542, 81.17517)
(36.51761, 18.51133, 70.10643, 81.18569)
(42.68446, 7.02637, 68.70120, 81.18613)
(-43.64967, -33.98597, -59.42210, 81.18698)
(-57.66614, -30.56827, -48.28721, 81.18779)
(-69.99959, -8.83023, -40.19812, 81.20224)
(-32.99924, 25.34672, -69.74389, 81.21340)
(-55.98312, 28.76441, -51.33301, 81.21932)
(-49.81652, 10.44407, -63.29536, 81.22233)
(-76.16618, 0.19098, -28.23577, 81.23166)
(-74.48341, -8.83023, -31.28171, 81.26683)
(47.16828, -12.24792, 65.06329, 81.29015)
(34.83484, -6.64441, 73.15237, 81.29504)
(-76.16618, 27.53254, -7.12183, 81.30221)
(-31.31622, -32.75410, -67.51119, 81.30989)
(-45.33269, -8.83023, -66.93327, 81.32090)
(34.83484, 7.02637, 73.15237, 81.32715)
(-57.66614, 30.95024, -48.28721, 81.33237)
(-39.16585, -20.31519, -68.33850, 81.34385)
(-74.48341, 25.34672, -20.72474, 81.36185)
(-80.65001, 8.25825, 7.07306, 81.37967)
(-80.65001, -6.64441, -8.76239, 81.39626)
(28.66799, -15.66562, 74.55761, 81.40087)
(-26.83240, -39.58949, -65.87063, 81.40175)
(-76.16618, -25.91870, -12.40031, 81.40537)
(-80.65001, 7.02637, -8.76239, 81.42833)
(-76.16618, 28.76441, -1.84334, 81.43756)
(-39.16585, 20.69715, -68.33850, 81.44008)
(-63.83274, -19.08331, -46.88183, 81.46593)
(-37.48307, 11.67594, -71.38445, 81.46808)
(-69.99959, -29.33640, -29.64115, 81.48106)
(-62.14996, -16.89750, -49.92778, 81.49188)
(-76.16618, -6.64441, -28.23577, 81.50272)
(-32.99924, -37.40366, -64.46540, 81.50934)
(-51.49929, -19.08331, -60.24941, 81.52510)
(34.83484, 28.76441, 67.87389, 81.53357)
(-76.16618, 7.02637, -28.23577, 81.53475)
(-69.99959, 11.67594, -40.19812, 81.56077)
(-62.14996, 17.27946, -49.92778, 81.57194)
(18.01756, -39.58949, 69.04394, 81.60285)
(-49.81652, -37.40366, -52.73839, 81.62142)
(41.00143, -23.73288, 66.46851, 81.62371)
(-74.48341, 11.67594, -31.28171, 81.62507)
(-80.65001, -12.24792, -3.48391, 81.64909)
(-45.33269, 11.67594, -66.93327, 81.67890)
(42.68446, 28.76441, 63.42272, 81.68106)
(41.00143, 24.11485, 66.46851, 81.73559)
(-69.99959, -23.73288, -34.91963, 81.74700)
(47.16828, 15.09364, 65.06329, 81.76733)
(-51.49929, -39.58949, -49.69244, 81.78535)
(-80.65001, -13.47980, 1.79458, 81.78844)
(-31.31622, -20.31519, -72.78968, 81.80312)
