4911-Centrize
(x,y,z,r)
(-60.63567, -40.82204, 16.21451, 74.87345)
(12.99625, -35.86235, 64.43161, 74.87618)
(-38.94360, -6.64509, -63.60664, 74.87700)
(17.83885, 26.23477, 67.82522, 74.87822)
(35.05708, -33.98666, 56.77031, 74.87963)
(-71.97528, -15.91757, -13.15889, 74.87968)
(-42.13549, -0.26836, -61.90009, 74.88052)
(41.22380, -37.40435, 50.08652, 74.88089)
(26.69229, -2.24679, 69.92592, 74.88097)
(-53.45303, 24.58184, -46.33296, 74.88816)
(-65.80856, 2.16873, -35.67814, 74.88924)
(-70.77104, 2.16873, -24.39610, 74.88934)
(-63.24172, -22.31652, -33.33194, 74.89033)
(-71.95320, -17.82451, 10.66780, 74.89178)
(-48.67099, -42.69774, -37.64200, 74.89247)
(28.89036, -7.10375, 68.73258, 74.89515)
(46.37462, 14.32876, 57.03854, 74.89535)
(-61.91760, -31.86604, -27.57388, 74.89695)
(-41.14166, -4.66666, -62.41329, 74.89882)
(-74.25105, 9.14630, -3.64933, 74.90121)
(41.59258, -39.28005, 48.34757, 74.90228)
(-46.10415, 29.51029, -51.13126, 74.90564)
(40.22998, 29.51029, 55.87811, 74.91109)
(-38.94360, 7.02569, -63.60664, 74.91174)
(47.75930, 5.02504, 57.49924, 74.91571)
(-11.30188, -37.86300, -63.64813, 74.91611)
(-74.66212, 1.02873, -6.10801, 74.91862)
(30.58337, -28.44835, 62.19480, 74.91891)
(-64.60432, -21.75513, -31.07989, 74.91972)
(-24.91726, -33.14822, -62.39813, 74.92130)
(-71.97528, 19.25721, -7.88041, 74.92251)
(-51.27705, -31.02761, -44.96057, 74.92330)
(-67.17116, -32.44466, -7.03366, 74.92725)
(-39.93743, -42.26130, -47.25808, 74.92891)
(-73.33788, -15.35618, -0.34988, 74.92916)
(25.32969, -22.31652, 66.89959, 74.93448)
(30.58337, 11.28181, 67.47329, 74.93508)
(-37.25071, -4.52448, -64.86601, 74.93788)
(-31.08386, -16.05975, -66.27124, 74.93997)
(-69.77721, 27.07320, -3.79526, 74.94146)
(38.03191, 16.82012, 62.35004, 74.94578)
(22.72363, -13.48048, 70.13789, 74.94938)
(-72.96911, 16.82012, 3.18977, 74.95053)
(10.75896, -42.69774, 60.65258, 74.95057)
(-43.82838, 4.44642, -60.64082, 74.95337)
(-39.93743, 26.09260, -57.81505, 74.95599)
(-60.63567, -31.02761, -31.29175, 74.95712)
(-16.45269, -41.74837, -60.04327, 74.95874)
(-61.91760, -18.19526, -38.13085, 74.95878)
(45.19246, -33.00605, 49.87456, 74.96152)
(-31.49494, -35.28374, -58.17295, 74.97310)
(-61.91760, -38.70143, -17.01691, 74.97443)
(31.86518, -34.44531, 58.47685, 74.97607)
(25.69846, 0.19030, 70.43903, 74.98069)
(-25.32834, 7.86412, -70.13530, 74.98219)
(-50.90828, -29.15191, -46.69952, 74.98221)
(16.55691, 30.94955, 66.26471, 74.98679)
(-27.60398, -22.75296, -65.90414, 74.98689)
(-55.75076, -2.38897, -50.09305, 74.98778)
(26.69229, 4.58860, 69.92592, 74.98779)
(-35.96877, -31.02761, -58.02691, 74.99059)
(20.52557, -38.84361, 60.77425, 74.99090)
(-46.12623, -0.73603, -59.12250, 74.99094)
(-21.43726, -25.17283, -67.30945, 74.99193)
(21.70773, 23.18783, 67.93823, 74.99670)
(-65.80856, -4.66666, -35.67814, 75.00316)
(-70.77104, -4.66666, -24.39610, 75.00325)
(-71.95320, 2.68166, -21.00311, 75.00390)
(-68.08420, -1.10679, -31.44698, 75.00397)
(-64.60432, 11.42399, -36.35838, 75.00772)
(-73.33788, 11.98538, 10.20710, 75.00852)
(-17.46860, -27.60992, -67.52131, 75.01057)
(-74.25105, -5.80666, -8.92782, 75.01095)
(-69.40845, -18.77388, -21.36966, 75.01102)
(-49.99523, 14.69951, -53.95711, 75.01311)
(22.72363, 13.86108, 70.13789, 75.01877)
(-74.66212, -5.80666, 4.44896, 75.01962)
(-65.80856, -19.33527, -30.39965, 75.02505)
(-34.95287, 0.65797, -66.38433, 75.02676)
(-63.24172, -29.02696, -28.05345, 75.02717)
(35.42585, -8.52079, 65.58833, 75.02949)
(-34.97494, 18.25938, -63.81860, 75.02976)
(-63.61049, -24.19222, -31.59299, 75.03117)
(-71.95320, 14.32876, -15.72462, 75.03226)
(-37.25071, -26.31283, -59.58752, 75.03768)
(-46.12623, 24.58184, -53.84402, 75.04048)
(-49.58416, 22.81708, -51.49843, 75.04196)
(-28.78614, -14.40681, -67.78963, 75.04420)
(-67.17116, 1.60734, -33.42598, 75.04562)
(-62.32867, -39.98361, 12.19532, 75.04851)
(-49.58416, -38.70143, -40.94146, 75.05060)
(-21.45934, -16.43050, -70.02220, 75.05713)
(-63.24172, 11.98538, -38.61042, 75.05950)
(31.49641, -18.77388, 65.49418, 75.05978)
(38.03191, -17.35683, 62.35004, 75.06805)
(-71.95320, -4.15373, -21.00311, 75.07095)
(-72.96911, -17.35683, 3.18977, 75.07280)
(-70.77104, 21.67707, 12.55330, 75.07344)
(-70.79312, 24.58184, 4.56205, 75.07826)
(-33.77070, -18.33744, -64.49884, 75.07877)
(-55.75076, 4.44642, -50.09305, 75.08150)
(-59.61976, 30.02322, -34.37069, 75.08164)
(46.39670, -22.75296, 54.47280, 75.08420)
(35.05708, 23.65551, 62.04880, 75.09084)
(32.88109, -14.40681, 65.95489, 75.09174)
(-31.49494, 24.95259, -63.45143, 75.10424)
(-73.33788, 11.98538, -10.90685, 75.10694)
(-39.95950, -31.49529, -55.24932, 75.10794)
(-66.80238, -16.89818, -29.88655, 75.10867)
(-58.43760, -19.33527, -43.04216, 75.10947)
(-47.28631, 2.68166, -58.29523, 75.11005)
(-19.16149, -29.73053, -66.26204, 75.11142)
(-30.17082, 8.56768, -68.25034, 75.11187)
(-41.14166, -26.17066, -57.13481, 75.11275)
(-28.78614, -30.10128, -62.51115, 75.11573)
(-73.33788, -15.48113, 4.92872, 75.11592)
(-61.00443, 32.36659, -29.55280, 75.11661)
(31.86518, -23.73357, 63.75523, 75.12258)
(-73.33788, -1.81035, -16.18522, 75.12445)
(-74.25105, 9.14630, 6.90764, 75.13048)
(-68.49528, -29.73053, 8.32222, 75.13166)
(26.71437, -19.84820, 67.36019, 75.13324)
(-74.66212, -5.80666, -6.10801, 75.13626)
(-69.77721, -27.60992, -3.79526, 75.13702)
(39.04781, -24.65990, 59.27110, 75.13924)
(-43.41731, 19.39939, -58.18214, 75.14359)
(45.21454, -36.93667, 47.30882, 75.14517)
(-56.16183, -16.05975, -47.27324, 75.14536)
(-69.77721, 27.07320, 6.76171, 75.15011)
(-50.90828, 18.82077, -51.97800, 75.15043)
(-18.75042, -22.89514, -69.08185, 75.15363)
(-68.08420, 18.11720, -26.16850, 75.15638)
(-73.33788, -15.48113, -5.62825, 75.16506)
(30.17229, -42.11913, 54.45764, 75.16663)
(-42.13549, 6.56703, -61.90009, 75.16746)
(-67.17116, -32.56961, 8.80190, 75.16793)
(34.06325, -42.26130, 52.00493, 75.17204)
(-32.40810, -12.06344, -66.75089, 75.17641)
(-47.28631, -4.15373, -58.29523, 75.17701)
(-70.79312, 24.58184, -5.99492, 75.17893)
(-71.95320, 21.16414, -5.16765, 75.17905)
(-62.32867, 22.81708, -35.31104, 75.18213)
(40.20790, -41.74837, 47.88686, 75.18480)
(22.72363, 30.49090, 64.85941, 75.18511)
(-70.77104, -25.17283, -3.28216, 75.18633)
(42.91682, -29.73053, 54.10571, 75.18767)
(-71.95320, 21.16414, 5.38932, 75.19461)
(27.89653, 9.00412, 69.24568, 75.19478)
(-66.80238, 17.27877, -29.88655, 75.19521)
(-39.95950, -19.84820, -60.52780, 75.19526)
(-74.25105, 7.86412, -8.92782, 75.19820)
(-70.79312, 12.93475, -21.83037, 75.20332)
(-74.25105, -11.35987, -3.64933, 75.20361)
(-72.96911, 3.14934, -17.92417, 75.20429)
(-64.62640, -38.33068, 3.15675, 75.20490)
(-74.66212, 7.86412, 4.44896, 75.20685)
(-67.17116, -5.22805, -33.42598, 75.21033)
(-67.17116, -18.77388, -28.14760, 75.21111)
(-68.08420, 5.72860, -31.44698, 75.21428)
(-42.13549, -7.10375, -61.90009, 75.21625)
(-39.93743, -9.08218, -63.09353, 75.22152)
(-74.66212, 9.14630, -0.82953, 75.22484)
(-47.30839, -29.58835, -50.45102, 75.22539)
(-72.96911, -3.68605, -17.92417, 75.22868)
(-42.50426, 15.27812, -60.16114, 75.22896)
(-12.99489, -39.98361, -62.38894, 75.23254)
(-58.45967, 24.58184, -40.47643, 75.23392)
(-46.12623, 6.09936, -59.12250, 75.23497)
(-71.97528, -21.75513, 2.67656, 75.23889)
(-66.80238, -34.44531, -3.49402, 75.24125)
(-57.07500, -18.77388, -45.29421, 75.24347)
(31.86518, 24.11416, 63.75523, 75.24369)
(-72.96911, 16.82012, -7.36720, 75.24416)
(47.75930, -8.64574, 57.49924, 75.24535)
(41.22380, -16.89818, 60.64349, 75.25014)
(45.21454, -16.43050, 57.86580, 75.25136)
(-69.40845, 29.07385, -0.25572, 75.25215)
(-59.61976, 9.51705, -44.92765, 75.25679)
(-58.43760, -38.84361, -27.20671, 75.25945)
(-42.50426, 29.07385, -54.88276, 75.25967)
(35.05708, -24.19222, 62.04880, 75.26165)
(-48.30222, 16.82012, -55.21630, 75.26527)
(-73.33788, 5.02504, -16.18522, 75.27055)
(-23.63532, 3.14934, -71.39449, 75.27097)
(-13.90794, -42.69774, -60.40983, 75.27201)
(-72.96911, -13.48048, -12.64579, 75.27370)
(47.75930, 25.65616, 52.22075, 75.27413)
(25.69846, -6.64509, 70.43903, 75.27433)
(41.59258, -32.56961, 53.62606, 75.27600)
(37.66314, 11.86043, 64.08898, 75.27669)
(-67.17116, 29.07385, -17.59063, 75.27738)
(-34.95287, -6.17742, -66.38433, 75.27777)
(-52.27087, -42.26130, -33.89050, 75.27834)
(-33.79278, -2.75972, -67.21159, 75.27926)
(10.39019, -40.82204, 62.39153, 75.28013)
(-23.63532, -27.15126, -66.11611, 75.28054)
(-47.28631, -40.35437, -42.45978, 75.28149)
(-18.75042, -35.28374, -63.80336, 75.28207)
(-24.00409, -15.48113, -69.65554, 75.28450)
(34.04118, 16.35244, 65.12762, 75.28487)
(43.82986, -39.40500, 46.84822, 75.28988)
(32.88109, -30.10128, 60.67641, 75.29196)
(-69.77721, 13.40242, -24.90920, 75.29245)
(-68.49528, 12.56399, -28.62718, 75.29258)
(-41.14166, 9.00412, -62.41329, 75.29362)
(-23.63532, -3.68605, -71.39449, 75.29534)
(42.50574, 24.95259, 56.92551, 75.29864)
(-52.29295, -26.68358, -47.16022, 75.30374)
(25.69846, 7.02569, 70.43903, 75.30888)
(-68.08420, 31.78798, -5.05456, 75.30924)
(24.41652, -18.19526, 68.87852, 75.30926)
(-69.40845, -12.06344, -26.64815, 75.32053)
(-74.66212, 7.86412, -6.10801, 75.32320)
(-43.82838, 26.23477, -55.36234, 75.32715)
(-74.66212, 2.31091, 9.72744, 75.32859)
(-32.40810, 29.07385, -61.47240, 75.32882)
(-71.97528, 12.42182, -18.43738, 75.33047)
(41.22380, 17.27877, 60.64349, 75.33652)
(-74.25105, -12.64205, 1.62916, 75.33720)
(-33.79278, 4.07567, -67.21159, 75.33897)
(-68.08420, 31.78798, 5.50241, 75.34063)
(-72.96911, 13.86108, -12.64579, 75.34279)
(-69.77721, -27.60992, 6.76171, 75.34512)
(-58.45967, -36.93667, -29.91947, 75.34604)
(42.50574, -1.10679, 62.20400, 75.34787)
(-57.07500, -39.40500, -29.45876, 75.35336)
(44.19863, -3.22740, 60.94463, 75.35371)
(-58.45967, 12.93475, -45.75492, 75.35485)
(-21.45934, 17.74645, -70.02220, 75.35614)
(31.49641, -32.56961, 60.21581, 75.35746)
(-37.25071, 9.14630, -64.86601, 75.35828)
(-61.00443, 18.69582, -40.10977, 75.36490)
(-72.96911, -17.35683, -7.36720, 75.36595)
(24.00545, -26.31283, 66.41983, 75.36724)
(-44.74155, 15.40307, -58.66179, 75.36755)
(-46.12623, -7.57143, -59.12250, 75.36860)
(44.19863, 3.60799, 60.94463, 75.37098)
(-69.40845, 28.94890, 5.02276, 75.37108)
(-46.10415, -19.33527, -56.40974, 75.37576)
(-55.75076, 31.78798, -39.53608, 75.37721)
(-39.93743, -36.42374, -52.53656, 75.37756)
(27.89653, 28.51246, 63.96720, 75.38554)
(-48.30222, -17.35683, -55.21630, 75.38702)
(-49.58416, 1.02873, -56.77692, 75.38744)
(-43.82838, -9.22436, -60.64082, 75.38783)
(-69.77721, -13.93914, -24.90920, 75.38984)
(-65.78648, -16.43050, -32.96538, 75.39588)
(-57.44377, -0.26836, -48.83375, 75.39624)
(26.69229, -9.08218, 69.92592, 75.39628)
(-34.95287, 7.49337, -66.38433, 75.39716)
(-65.80856, 9.00412, -35.67814, 75.39742)
(-70.77104, 9.00412, -24.39610, 75.39751)
(40.20790, -2.75972, 63.72232, 75.39778)
(-22.64149, -1.24896, -71.90769, 75.39836)
(-33.79278, 26.60552, -61.93311, 75.40237)
(22.72363, -31.02761, 64.85941, 75.40437)
(-54.83771, 22.11351, -46.79356, 75.40437)
(-68.49528, -28.44835, 13.60070, 75.40485)
(-69.40845, 28.94890, -5.53421, 75.40689)
(-31.08386, 18.11720, -66.27124, 75.40767)
(-71.97528, 18.25938, -13.15889, 75.41222)
(-68.08420, -7.94218, -31.44698, 75.41518)
(-23.63532, 27.53186, -66.11611, 75.41865)
(-62.32867, -38.70143, 17.47380, 75.41882)
(-26.24138, 18.82077, -68.15619, 75.41948)
(-53.45303, 12.93475, -51.61145, 75.42066)
(19.16297, -25.60927, 68.30479, 75.42279)
(-74.66212, -4.52448, 9.72744, 75.42896)
(-44.74155, 28.94890, -53.38331, 75.42959)
(-26.24138, 32.36659, -62.87771, 75.43085)
(-74.25105, -11.35987, 6.90764, 75.43196)
(43.82986, -32.44466, 52.12660, 75.43802)
(39.04781, 0.65797, 64.54958, 75.44411)
(-62.32867, -12.64205, -40.58953, 75.44664)
(-27.60398, -35.42591, -60.62566, 75.44830)
(44.19863, -41.28070, 45.10928, 75.44840)
(-23.63532, -37.86300, -60.83752, 75.45488)
(-22.61942, -19.84820, -69.19494, 75.45547)
(-49.58416, -33.14822, -46.21994, 75.45645)
(-59.61976, -10.98912, -44.92765, 75.45708)
(40.20790, 4.07567, 63.72232, 75.45741)
(-65.78648, -36.93667, -1.29447, 75.45763)
(41.59258, 22.23846, 58.90454, 75.46017)
(-43.41731, 31.78798, -52.90366, 75.46082)
(21.70773, -24.65990, 67.93823, 75.46482)
(-70.77104, -25.17283, 7.27481, 75.46612)
(45.19246, 1.17090, 60.43153, 75.46986)
(-70.79312, -14.40681, -21.83037, 75.47044)
(-57.07500, 28.94890, -40.01572, 75.47749)
(-67.17116, -25.73422, -22.86901, 75.47984)
(-70.77104, -26.17066, 1.99633, 75.48132)
(16.55691, -41.28070, 60.98622, 75.48209)
(48.67234, 28.37029, 50.24165, 75.48572)
(-66.80238, -34.44531, 7.06295, 75.49121)
(26.71437, 21.16414, 67.36019, 75.49155)
(-66.80238, -0.26836, -35.16493, 75.49306)
(35.42585, 11.98538, 65.58833, 75.50146)
(-67.17116, 8.44273, -33.42598, 75.50192)
(-64.62640, -38.33068, -7.40022, 75.50215)
(29.25913, -18.89883, 66.99364, 75.50768)
(23.09240, -42.69774, 57.84197, 75.51192)
(-43.82838, -42.11913, -44.80537, 75.51469)
(-55.75076, -9.22436, -50.09305, 75.51522)
(-52.29295, -40.35437, -36.60326, 75.51706)
(23.09240, -22.19157, 68.39894, 75.52576)
(-74.66212, -11.35987, -0.82953, 75.52594)
(-71.97528, -22.75296, -2.60192, 75.53085)
(-46.12623, -34.91299, -48.56553, 75.53249)
(43.82986, 22.11351, 57.40520, 75.53423)
(27.89653, -11.50205, 69.24568, 75.53461)
(-17.83737, -32.56961, -65.78236, 75.53986)
(-39.93743, 11.42399, -63.09353, 75.54005)
(-68.49528, 26.23477, -18.07021, 75.54071)
(48.67234, 15.98169, 55.52013, 75.54400)
(-68.49528, 31.78798, -2.23475, 75.54517)
(45.21454, 17.74645, 57.86580, 75.54960)
(-39.95950, 21.16414, -60.52780, 75.55328)
(42.50574, 5.72860, 62.20400, 75.55722)
(-71.95320, 9.51705, -21.00311, 75.55771)
(26.69229, -28.59052, 64.64744, 75.55917)
(-74.66212, 2.31091, -11.38650, 75.56074)
(-64.62640, 2.68166, -39.07113, 75.56663)
(-32.77687, 20.23781, -65.01194, 75.56749)
(-30.17082, -11.93849, -68.25034, 75.57059)
(-60.63567, 16.82012, -41.84872, 75.57060)
(-58.43760, 29.51029, -37.76368, 75.57715)
(-64.62640, -19.84820, -33.79264, 75.58085)
(-30.17082, 28.94890, -62.97176, 75.58941)
(-35.96877, -20.31587, -63.30550, 75.59149)
(-70.77104, 22.67490, -13.83913, 75.59241)
(-22.64149, 5.58643, -71.90769, 75.59472)
(-47.30839, 19.25721, -55.72951, 75.59564)
(-64.60432, -29.58835, -25.80140, 75.59697)
(-71.95320, 23.18783, 0.11083, 75.59730)
(-73.33788, -8.64574, -16.18522, 75.59864)
(-71.97528, -21.75513, -7.88041, 75.60310)
(-49.58416, -5.80666, -56.77692, 75.60373)
(-33.79278, -36.93667, -56.65462, 75.60434)
(-75.57516, -1.81035, 1.14958, 75.60558)
(-31.49494, -1.10679, -68.72992, 75.61057)
(21.72980, -15.91757, 70.65099, 75.61161)
(-56.16183, 18.11720, -47.27324, 75.61179)
(29.25913, -32.44466, 61.71515, 75.61423)
(39.02574, 19.25721, 61.83683, 75.61509)
(-28.80822, -25.17283, -65.22391, 75.61576)
(45.19246, -25.17283, 55.15304, 75.61671)
(-61.91760, 28.37029, -32.85236, 75.61707)
(34.04118, -17.82451, 65.12762, 75.61826)
(-73.33788, -15.35618, 10.20710, 75.62038)
(-58.45967, -14.40681, -45.75492, 75.62144)
(42.50574, -35.28374, 51.64703, 75.62470)
(-61.91760, 1.02873, -43.40933, 75.62551)
(37.66314, -29.02696, 58.81039, 75.62896)
(-70.79312, 26.60552, -0.71643, 75.63090)
(-25.32834, -12.64205, -70.13530, 75.63271)
(-41.14166, -11.50205, -62.41329, 75.63301)
(-74.25105, 2.31091, -14.20630, 75.63318)
(-64.62640, -4.15373, -39.07113, 75.63318)
(36.74997, 2.31091, 66.06791, 75.63643)
(-51.27705, 3.14934, -55.51754, 75.64027)
(-24.91726, 22.81708, -67.67662, 75.64135)
(-54.83771, 1.73229, -52.07215, 75.64182)
(24.00545, 2.31091, 71.69832, 75.64556)
(-39.95950, -40.35437, -49.97083, 75.64603)
(-59.64183, 19.25721, -42.36192, 75.64735)
(-52.27087, -22.75296, -49.72595, 75.64795)
(-28.78614, 31.41723, -62.51115, 75.65269)
(11.67200, -38.70143, 63.95196, 75.65639)
(-37.25071, -11.35987, -64.86601, 75.65885)
(-67.17116, -32.56961, -12.31204, 75.65930)
(46.39670, -1.24896, 59.75129, 75.65997)
(-74.66212, -4.52448, -11.38650, 75.66080)
(-65.80856, 21.67707, -30.39965, 75.66241)
(25.32969, -35.86235, 61.62100, 75.66273)
(-47.28631, 9.51705, -58.29523, 75.66309)
(-51.27705, -3.68605, -55.51754, 75.66452)
(-43.82838, 11.28181, -60.64082, 75.66714)
(-63.24172, -15.35618, -38.61042, 75.67094)
(45.19246, -5.66449, 60.43153, 75.67307)
(-48.67099, -22.31652, -53.47736, 75.67509)
(-14.27670, -37.86300, -63.94937, 75.67664)
(-56.16183, -28.44835, -41.99475, 75.67707)
(-25.32834, 29.65247, -64.85681, 75.67826)
(-57.44377, 6.56703, -48.83375, 75.68122)
(47.75930, 11.86043, 57.49924, 75.68211)
(17.83885, -28.44835, 67.82522, 75.68218)
(-59.61976, -31.49529, -34.37069, 75.68231)
(-53.45303, -14.40681, -51.61145, 75.68702)
(-20.44343, -37.40435, -62.54406, 75.68869)
(-60.63567, -17.35683, -41.84872, 75.69186)
(-68.49528, -14.77757, -28.62718, 75.69343)
(-65.78648, 17.74645, -32.96538, 75.69356)
(39.04781, -6.17742, 64.54958, 75.69373)
(-35.96877, 20.69647, -63.30550, 75.69467)
(-20.07466, 22.11351, -69.56149, 75.70205)
(46.37462, 30.02322, 51.76005, 75.70404)
(27.89653, -38.84361, 58.68871, 75.70606)
(-75.57516, -1.68540, -4.12890, 75.70663)
(-54.46894, 20.23781, -48.53251, 75.70891)
(-74.25105, 14.69951, 1.62916, 75.70963)
(40.22998, -19.33527, 61.15659, 75.71283)
(-32.77687, -20.77453, -65.01194, 75.71299)
(26.69229, 11.42399, 69.92592, 75.71407)
(22.72363, -40.82204, 59.58092, 75.71452)
(-73.33788, 18.82077, -0.34988, 75.71517)
(-64.60432, -36.42374, -15.24444, 75.71526)
(-61.00443, -42.69774, -13.71745, 75.71530)
(-15.29261, -33.51898, -66.14902, 75.71710)
(-73.33788, -15.35618, -10.90685, 75.71800)
(36.33890, -39.98361, 53.05225, 75.72150)
(-57.44377, -7.10375, -48.83375, 75.72968)
(-27.60398, 25.09477, -65.90414, 75.73033)
(-74.25105, -4.52448, -14.20630, 75.73314)
(-65.80856, -11.50205, -35.67814, 75.73634)
(36.74997, -4.52448, 66.06791, 75.73638)
(-70.77104, -11.50205, -24.39610, 75.73643)
(-65.78648, -30.10128, -22.40841, 75.73695)
(-33.77070, -33.00605, -59.22035, 75.74239)
(-49.58416, -25.03065, -51.49843, 75.74438)
(-43.41731, -21.61296, -58.18214, 75.74525)
(24.00545, -4.52448, 71.69832, 75.74551)
(-58.43760, 21.67707, -43.04216, 75.74612)
(-75.57516, 5.02504, 1.14958, 75.75076)
(36.74997, -26.31283, 60.78942, 75.75143)
(36.33890, -31.86604, 58.33074, 75.75246)
(28.89036, 13.40242, 68.73258, 75.75253)
(-69.40845, -25.73422, -16.09118, 75.75426)
(-27.62606, 16.35244, -68.61690, 75.75539)
(-68.49528, -29.73053, -12.79172, 75.75708)
(42.50574, -7.94218, 62.20400, 75.75721)
(-71.95320, -10.98912, -21.00311, 75.75721)
(-32.40810, 15.27812, -66.75089, 75.75874)
(-63.61049, -40.82204, -5.20057, 75.76134)
(-37.66178, -33.14822, -56.76772, 75.76139)
(24.41652, -33.14822, 63.60003, 75.76236)
(40.20790, 26.60552, 58.44384, 75.76418)
(39.02574, 31.93015, 56.55834, 75.77196)
(-63.61049, -40.82204, 5.35640, 75.77219)
(-72.96911, -20.31587, -2.08882, 75.77327)
(35.42585, -29.15191, 60.30984, 75.77666)
(-66.80238, 6.56703, -35.16493, 75.77768)
(-35.96877, -40.82204, -52.74853, 75.77994)
(-52.29295, 27.99953, -47.16022, 75.78003)
(-71.97528, -14.91974, -18.43738, 75.78243)
(-37.25071, 28.37029, -59.58752, 75.78365)
(-32.77687, -41.28070, -54.45497, 75.78762)
(-49.58416, 7.86412, -56.77692, 75.78952)
(-38.94360, -13.48048, -63.60664, 75.79005)
(42.91682, 19.39939, 59.38419, 75.79361)
(-54.83771, -5.10310, -52.07215, 75.79397)
(-55.75076, 11.28181, -50.09305, 75.79406)
(27.87445, -23.26589, 66.53293, 75.79523)
(-72.96911, 9.98473, -17.92417, 75.79882)
(-36.33754, -42.69774, -51.00958, 75.79902)
(30.58337, -16.05975, 67.47329, 75.80173)
(36.33890, -19.47744, 63.60922, 75.80251)
(-18.75042, 24.95259, -69.08185, 75.80575)
(19.53174, -30.56896, 66.56584, 75.80872)
(-22.61942, 21.16414, -69.19494, 75.81226)
(39.04781, 7.49337, 64.54958, 75.81247)
(-70.77104, -19.33527, -19.11761, 75.81475)
(-38.57483, 25.53121, -60.06709, 75.81501)
(-71.97528, -2.24679, -23.71586, 75.81511)
(27.87445, -34.91299, 61.25445, 75.81563)
(-49.99523, 29.65247, -48.67863, 75.81821)
(-62.32867, 14.69951, -40.58953, 75.81853)
(-31.49494, 5.72860, -68.72992, 75.81919)
(-22.64149, -8.08435, -71.90769, 75.82025)
(-64.60432, -15.91757, -36.35838, 75.82229)
(-66.80238, -7.10375, -35.16493, 75.82608)
(46.39670, 25.09477, 54.47280, 75.82669)
(32.88109, 31.41723, 60.67641, 75.82767)
(-20.44343, 27.07320, -67.82255, 75.83396)
(-60.63567, -27.15126, -36.57034, 75.83710)
(-33.79278, -9.59511, -67.21159, 75.83810)
(-52.29295, 16.35244, -52.43871, 75.84045)
(-61.91760, -5.80666, -43.40933, 75.84113)
(-73.33788, 18.69582, 4.92872, 75.84372)
(-74.66212, 9.14630, 9.72744, 75.84663)
(-74.25105, -12.64205, -8.92782, 75.84686)
(28.89036, -13.93914, 68.73258, 75.84933)
(-54.46894, -20.77453, -48.53251, 75.85414)
(-74.66212, -12.64205, 4.44896, 75.85544)
(46.39670, 5.58643, 59.75129, 75.85564)
(-70.79312, -2.75972, -27.10886, 75.85626)
(-38.94360, 13.86108, -63.60664, 75.85867)
(-58.43760, 2.16873, -48.32065, 75.85869)
(-39.93743, -28.59052, -57.81505, 75.86169)
(-47.28631, -10.98912, -58.29523, 75.86231)
(34.06325, 26.09260, 62.56190, 75.86250)
(-75.57516, 5.14999, -4.12890, 75.86288)
(-23.63532, 9.98473, -71.39449, 75.86498)
(-75.57516, -1.68540, 6.42806, 75.86677)
(-72.96911, -10.52144, -17.92417, 75.87139)
(-72.96911, 20.69647, -2.08882, 75.87620)
(-65.78648, -34.91299, 14.54098, 75.88293)
(-62.32867, -25.03065, -35.31104, 75.88325)
(45.19246, 8.00629, 60.43153, 75.88431)
(-47.28631, -26.68358, -53.01675, 75.88666)
(-52.27087, -1.24896, -55.00444, 75.89001)
(-73.33788, 18.69582, -5.62825, 75.89239)
(-68.08420, 26.23477, -20.89001, 75.89542)
(-57.44377, -23.73357, -43.55526, 75.89552)
(-32.40810, -39.40500, -56.19392, 75.89990)
(-38.57483, -1.68540, -65.34558, 75.90061)
(-68.49528, -22.89514, -23.34869, 75.90093)
(-69.40845, 15.27812, -26.64815, 75.90176)
(-48.30222, -37.86300, -44.65933, 75.90235)
(-71.97528, -22.75296, 7.95505, 75.90402)
(-53.45303, -34.91299, -41.05447, 75.90529)
(35.05708, 0.19030, 67.32728, 75.90782)
(-63.24172, 25.53121, -33.33194, 75.91032)
(-67.17116, -32.44466, 14.08027, 75.91360)
(-68.08420, -29.73053, -15.61153, 75.91496)
(-70.79312, 4.07567, -27.10886, 75.91553)
(-71.97528, 4.58860, -23.71586, 75.92061)
(32.85902, -26.17066, 63.24213, 75.92223)
(-46.10415, -32.00822, -51.13126, 75.92446)
(47.39053, 3.14934, 59.23819, 75.92722)
(40.22998, -32.00822, 55.87811, 75.92983)
(37.66314, -15.48113, 64.08898, 75.93138)
(-33.79278, -28.07759, -61.93311, 75.93427)
(40.22998, -39.84144, 50.59962, 75.93492)
(-43.82838, -36.56592, -50.08385, 75.93672)
(-64.62640, 21.16414, -33.79264, 75.93704)
(-23.63532, -10.52144, -71.39449, 75.93748)
(-70.77104, -26.17066, -8.56065, 75.93898)
(-58.45967, -41.74837, -24.64098, 75.94497)
(34.06325, -2.24679, 67.84038, 75.94518)
(-19.16149, 31.78798, -66.26204, 75.94930)
(34.06325, -36.42374, 57.28341, 75.94987)
(47.39053, -3.68605, 59.23819, 75.95138)
(-69.40845, 22.23846, -21.36966, 75.95225)
(-69.40845, 29.07385, 10.30125, 75.95352)
(25.32969, 25.53121, 66.89959, 75.95387)
(44.19863, -10.06279, 60.94463, 75.95411)
(-36.33754, 25.65616, -61.56655, 75.95456)
(40.20790, -9.59511, 63.72232, 75.95574)
(-41.14166, 28.51246, -57.13481, 75.96041)
(-64.60432, -36.42374, 16.42647, 75.96207)
(19.53174, 30.94955, 66.56584, 75.96298)
(-66.80238, -30.56896, -19.32958, 75.96481)
(-16.47477, 29.51029, -68.03452, 75.96690)
